l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1043,578,191,161,1549,270,158,264,1220,589,197,209,salad01342.png,power
1308,505,191,95,0,1080,0,0,978,349,115,243,salad14863.png,power
1048,713,161,119,1533,221,167,134,1136,664,246,423,salad10268.png,power
0,0,0,0,1301,533,159,143,1320,590,270,341,salad03955.png,power
1377,487,63,212,0,0,0,0,1369,549,133,332,salad15031.png,power
982,696,145,124,1539,343,180,166,700,242,47,128,salad10233.png,power
1151,690,204,122,0,0,0,0,1520,652,479,280,salad10640.png,power
1920,1080,0,0,1434,576,206,139,0,0,0,0,salad01214.png,power
1246,667,144,78,0,0,0,0,1246,551,289,246,salad15101.png,power
1920,1080,0,0,1110,539,109,135,0,0,0,0,salad03911.png,power
1079,529,135,152,1920,1080,0,0,0,0,0,0,salad03894.png,power
0,0,0,0,575,291,115,89,1920,1080,0,0,salad00941.png,power
1188,624,104,88,0,1080,0,0,1250,282,172,265,salad03987.png,power
1099,620,138,96,0,0,0,0,1394,515,97,345,salad15897.png,power
1053,574,133,97,1254,584,150,78,984,354,115,244,salad14873.png,power
1027,585,122,87,0,1080,0,0,983,339,109,240,salad15810.png,power
1141,641,173,93,1473,625,148,210,1559,480,107,428,salad15925.png,power
1060,482,79,160,0,0,0,0,1254,453,204,386,salad03962.png,power
1920,1080,0,0,1585,633,275,325,64,333,93,164,salad10148.png,power
0,1080,0,0,1026,757,241,117,1172,109,36,65,salad00656.png,power
1112,542,119,131,1920,1080,0,0,0,0,0,0,salad03920.png,power
1084,679,186,107,0,0,0,0,1253,722,97,308,salad11518.png,power
1184,518,106,131,1920,1080,0,0,337,283,286,124,salad15032.png,power
1037,419,108,116,1162,520,184,87,857,238,107,214,salad14130.png,power
1238,639,233,173,1711,452,201,307,0,0,0,0,salad11576.png,power
1040,574,195,167,1592,225,163,267,1222,593,197,210,salad01341.png,power
1137,621,78,81,0,1080,0,0,1183,381,124,209,salad15004.png,power
1920,1080,0,0,1423,256,169,188,475,319,64,162,salad00567.png,power
1195,639,217,164,0,0,0,0,1380,693,192,344,salad11559.png,power
1209,474,129,143,1920,1080,0,0,589,275,245,122,salad15042.png,power
0,1080,0,0,1362,524,108,192,1052,325,238,149,salad15967.png,power
1139,563,133,139,1279,536,163,83,1255,665,335,278,salad25613.png,power
998,674,186,134,0,0,0,0,1210,707,227,208,salad00464.png,power
0,0,0,0,569,335,115,91,1920,1080,0,0,salad01269.png,power
1187,503,113,135,1374,461,81,227,1760,633,246,183,salad15036.png,power
1185,614,104,97,0,1080,0,0,1252,282,173,265,salad03988.png,power
1243,521,160,94,0,1080,0,0,974,344,114,244,salad14857.png,power
1058,672,192,95,0,0,0,0,1835,742,168,138,salad10304.png,power
1129,666,175,100,1385,589,119,225,708,238,212,109,salad15938.png,power
1096,625,191,129,0,0,0,0,1264,667,90,334,salad11535.png,power
1109,480,142,130,1359,461,88,154,869,271,116,285,salad14218.png,power
1114,743,199,109,516,312,130,100,1920,0,0,0,salad01292.png,power
1920,1080,0,0,1433,296,179,200,505,322,57,158,salad00546.png,power
985,685,181,125,0,1080,0,0,1688,174,309,324,salad00471.png,power
1028,724,153,106,1527,264,176,148,1112,666,258,412,salad10253.png,power
1160,598,187,114,1920,1080,0,0,0,0,0,0,salad10555.png,power
1143,630,191,124,1920,1080,0,0,0,0,0,0,salad10578.png,power
1920,1080,0,0,995,697,213,137,274,344,99,170,salad00582.png,power
1081,724,156,128,1920,1080,0,0,140,311,89,157,salad10182.png,power
1252,652,148,76,0,0,0,0,1261,539,283,231,salad15094.png,power
0,0,0,0,956,506,127,152,797,435,374,248,salad14069.png,power
1204,447,138,165,1920,0,0,0,306,481,595,323,salad15167.png,power
1002,734,191,93,0,0,0,0,1238,604,312,271,salad09034.png,power
1010,743,171,108,0,0,0,0,1154,710,80,131,salad11362.png,power
1154,691,215,125,1920,1080,0,0,0,0,0,0,salad10623.png,power
955,692,131,124,1665,449,225,199,580,254,45,131,salad10217.png,power
1006,736,169,111,1920,1080,0,0,0,0,0,0,salad11375.png,power
989,650,114,84,0,1080,0,0,984,344,110,242,salad15824.png,power
0,1080,0,0,1259,699,126,172,973,167,129,68,salad10357.png,power
0,0,0,0,592,206,135,90,1920,1080,0,0,salad00896.png,power
0,0,0,0,605,197,127,90,1278,736,221,194,salad00893.png,power
1048,730,141,94,0,0,0,0,1129,666,250,422,salad10265.png,power
1043,574,120,73,0,1080,0,0,977,301,113,241,salad15753.png,power
1920,0,0,0,1491,0,273,191,0,1080,0,0,salad00984.png,power
993,706,173,105,1920,1080,0,0,0,0,0,0,salad11408.png,power
0,1080,0,0,1030,757,219,129,1211,118,36,61,salad00648.png,power
1022,675,106,110,0,0,0,0,1247,706,331,302,salad09137.png,power
1086,695,189,114,1513,695,209,221,1257,748,96,315,salad11514.png,power
0,0,0,0,1330,797,114,74,1266,605,209,197,salad10385.png,power
1920,1080,0,0,1130,577,153,99,715,234,120,169,salad03830.png,power
1087,531,130,146,1920,1080,0,0,0,0,0,0,salad03897.png,power
0,0,0,0,968,728,208,123,1174,739,196,181,salad00762.png,power
1920,1080,0,0,1522,190,172,145,738,160,50,132,salad10276.png,power
1019,741,233,117,0,1080,0,0,1320,200,51,75,salad00685.png,power
1117,543,122,129,0,0,0,0,1635,490,164,128,salad03931.png,power
0,1080,0,0,1033,753,224,126,1185,110,36,63,salad00652.png,power
1193,510,122,141,0,1080,0,0,1052,232,97,177,salad14110.png,power
1920,0,0,0,1200,494,219,160,580,428,423,253,salad14077.png,power
1051,596,98,77,0,1080,0,0,974,317,112,240,salad15770.png,power
1109,738,202,113,0,0,0,0,1308,750,219,190,salad01297.png,power
1920,0,0,0,1529,0,260,195,0,1080,0,0,salad00985.png,power
0,1080,0,0,1179,609,115,101,1339,427,146,198,salad15015.png,power
0,0,0,0,1108,631,111,89,1214,586,192,366,salad15250.png,power
1122,632,74,73,0,1080,0,0,1171,379,123,211,salad15003.png,power
0,0,0,0,1025,761,241,110,1265,766,228,189,salad00657.png,power
0,0,0,0,590,257,117,91,1312,756,228,188,salad00922.png,power
1186,608,145,95,0,0,0,0,1179,664,149,289,salad15143.png,power
1920,1080,0,0,1011,754,226,103,509,318,61,161,salad00557.png,power
0,0,0,0,580,283,122,94,1314,777,227,182,salad00936.png,power
1920,1080,0,0,1395,243,166,183,439,321,70,165,salad00571.png,power
0,0,0,0,619,277,116,103,1920,1080,0,0,salad00989.png,power
1191,492,118,134,0,0,0,0,1798,658,244,182,salad15038.png,power
1090,700,186,111,1437,730,204,164,669,288,50,133,salad11512.png,power
1142,632,198,148,0,0,0,0,1305,678,125,333,salad11546.png,power
1228,662,207,143,0,0,0,0,1441,669,355,333,salad11572.png,power
1003,707,193,122,1920,1080,0,0,392,329,76,166,salad00575.png,power
0,0,0,0,1253,571,164,119,1192,502,286,282,salad15830.png,power
999,806,191,92,1275,688,124,152,1232,606,293,243,salad09028.png,power
0,0,0,0,1489,469,269,325,1267,713,234,198,salad00454.png,power
1181,585,86,127,0,1080,0,0,1250,280,176,264,salad03995.png,power
1040,612,113,82,0,0,0,0,1205,580,191,218,salad15803.png,power
1122,468,125,96,0,0,0,0,1166,569,310,272,salad16011.png,power
1920,1080,0,0,1500,466,228,265,172,410,106,200,salad00430.png,power
1920,1080,0,0,1067,699,156,116,623,142,42,126,salad10285.png,power
1169,642,205,127,0,0,0,0,1538,608,476,272,salad10596.png,power
1154,691,217,127,0,0,0,0,1558,666,521,261,salad10617.png,power
1100,477,133,163,1920,1080,0,0,0,0,0,0,salad03944.png,power
1055,594,149,88,1275,610,99,167,1255,517,112,275,salad15791.png,power
1046,725,222,143,0,1080,0,0,1242,158,45,71,salad00676.png,power
1149,642,172,101,1524,623,143,192,1662,501,202,405,salad15915.png,power
817,492,163,164,1415,516,204,147,1340,687,350,277,salad25662.png,power
1920,1080,0,0,1253,501,133,89,848,269,117,226,salad14137.png,power
1113,628,112,100,0,0,0,0,1212,592,168,368,salad15247.png,power
1056,618,154,168,1564,691,134,219,1487,483,319,245,salad11295.png,power
0,0,0,0,1155,647,99,56,1044,606,287,525,salad10410.png,power
1140,629,83,64,0,1080,0,0,1208,387,127,208,salad15006.png,power
1076,329,184,234,1256,515,147,179,1287,446,121,257,salad14102.png,power
1128,665,170,102,1362,584,127,218,737,238,209,111,salad15940.png,power
1920,1080,0,0,1714,489,191,217,538,257,45,130,salad10213.png,power
1104,627,198,130,1920,1080,0,0,124,293,91,166,salad11538.png,power
1375,235,166,187,1920,1080,0,0,417,325,73,166,salad00573.png,power
0,0,0,0,1246,582,162,116,1185,516,279,269,salad15829.png,power
1920,1080,0,0,1027,735,201,118,466,331,61,160,salad00538.png,power
1135,547,132,109,0,0,0,0,1067,551,125,167,salad15152.png,power
1138,622,140,94,0,0,0,0,1511,491,129,372,salad15904.png,power
1113,628,117,102,0,0,0,0,1209,593,156,370,salad15246.png,power
1174,636,108,85,0,1080,0,0,1238,282,187,269,salad03983.png,power
1032,729,154,97,1532,250,171,136,769,206,51,129,salad10258.png,power
0,0,0,0,1105,604,186,80,1591,721,216,217,salad03841.png,power
1122,741,187,111,531,332,120,93,1920,0,0,0,salad01277.png,power
1083,665,186,116,1920,1080,0,0,477,276,49,141,salad11521.png,power
1026,738,197,110,1444,336,165,211,431,338,65,161,salad00532.png,power
1092,531,136,142,0,0,0,0,1417,538,511,184,salad03903.png,power
1151,630,165,103,1500,612,128,173,1618,496,189,389,salad15911.png,power
1121,632,65,62,0,1080,0,0,1159,377,122,213,salad15002.png,power
1920,1080,0,0,973,592,155,122,770,287,111,283,salad04407.png,power
0,0,0,0,1261,709,117,129,1223,631,278,217,salad09021.png,power
1046,746,217,116,0,1080,0,0,1225,150,45,70,salad00674.png,power
1135,635,196,143,0,0,0,0,1302,677,122,333,salad11545.png,power
1920,1080,0,0,1130,525,178,93,861,232,102,211,salad14128.png,power
1008,733,176,112,1701,635,126,179,0,0,0,0,salad11370.png,power
1554,456,120,224,1920,1080,0,0,781,305,230,136,salad15051.png,power
1054,647,183,129,451,275,137,94,1920,0,0,0,salad01330.png,power
989,726,195,121,1741,496,163,186,1267,116,214,154,salad00502.png,power
1102,507,136,149,1920,1080,0,0,0,0,0,0,salad03940.png,power
1112,495,198,130,1630,343,212,317,258,385,90,189,salad00424.png,power
0,0,0,0,563,230,136,85,1920,1080,0,0,salad00907.png,power
1126,667,174,102,1372,588,124,218,723,238,210,110,salad15939.png,power
1244,643,157,97,0,0,0,0,1257,547,282,235,salad15098.png,power
1125,646,178,119,1338,567,128,227,829,242,214,118,salad15947.png,power
1920,1080,0,0,1446,345,164,204,424,339,65,161,salad00531.png,power
1014,788,181,59,1273,682,134,160,1233,604,297,250,salad09029.png,power
1191,640,225,168,0,0,0,0,1386,694,196,343,salad11560.png,power
1046,745,197,101,1920,1080,0,0,0,0,0,0,salad00745.png,power
1148,633,190,125,0,0,0,0,1473,599,407,255,salad10582.png,power
1920,1080,0,0,1711,465,159,230,230,351,93,170,salad00506.png,power
1059,736,144,96,1531,208,172,140,752,171,52,130,salad10273.png,power
1034,539,151,81,0,1080,0,0,978,296,114,241,salad15749.png,power
0,1080,0,0,1093,622,114,95,940,292,136,256,salad15255.png,power
1028,724,178,106,1920,1080,0,0,0,0,0,0,salad11417.png,power
1920,1080,0,0,1528,329,180,156,716,239,48,127,salad10236.png,power
0,1080,0,0,1318,511,190,83,979,351,114,243,salad14866.png,power
0,0,0,0,1257,726,116,80,1097,540,205,324,salad10391.png,power
1045,729,219,137,0,1080,0,0,1234,154,44,70,salad00675.png,power
1068,665,180,123,1292,360,194,153,1182,625,135,467,salad10299.png,power
1144,629,190,122,1920,1080,0,0,0,0,0,0,salad10576.png,power
1056,659,192,111,1269,521,197,152,1197,626,106,467,salad10305.png,power
1920,1080,0,0,1083,503,180,133,872,292,155,382,salad03849.png,power
1139,624,197,125,1920,1080,0,0,0,0,0,0,salad10571.png,power
1236,528,161,140,1920,1080,0,0,820,317,230,138,salad15053.png,power
1048,644,196,124,443,269,140,98,1920,0,0,0,salad01331.png,power
951,700,143,120,1651,437,225,221,591,254,44,131,salad10218.png,power
0,0,0,0,1121,595,98,99,1204,596,117,281,salad15531.png,power
1128,640,165,117,1322,582,129,210,919,276,222,131,salad15955.png,power
1214,411,137,128,1067,515,74,136,1237,413,219,370,salad03964.png,power
1920,1080,0,0,1094,543,180,109,849,269,155,368,salad03847.png,power
1057,606,155,79,0,1080,0,0,977,329,111,240,salad15787.png,power
1920,1080,0,0,1133,575,150,102,713,235,121,170,salad03829.png,power
1086,547,164,123,1920,0,0,0,828,689,91,312,salad25645.png,power
1920,1080,0,0,1470,418,152,173,389,343,68,164,salad00526.png,power
984,684,191,128,0,0,0,0,1188,702,220,208,salad00469.png,power
974,696,143,121,1556,363,179,176,1051,668,303,407,salad10229.png,power
1013,660,101,109,0,0,0,0,1230,696,324,299,salad09134.png,power
1146,623,153,98,1447,608,137,172,1563,494,168,375,salad15907.png,power
1920,1080,0,0,1006,738,220,116,366,344,71,164,salad00523.png,power
1153,687,213,126,1920,1080,0,0,0,0,0,0,salad10626.png,power
1159,603,180,118,0,0,0,0,1481,552,430,291,salad10558.png,power
0,0,0,0,1208,475,229,167,1190,569,170,74,salad14074.png,power
1920,1080,0,0,1786,538,115,166,143,351,109,174,salad00496.png,power
1920,1080,0,0,1526,273,179,142,767,220,50,127,salad10250.png,power
0,0,0,0,1196,674,108,81,1074,524,196,341,salad10397.png,power
985,704,173,108,1499,650,152,85,0,0,0,0,salad11407.png,power
0,0,0,0,621,330,108,85,1920,1080,0,0,salad01255.png,power
993,741,220,114,1566,409,176,246,1557,156,238,285,salad00516.png,power
1071,591,157,90,1316,561,132,181,1332,433,148,436,salad15863.png,power
1306,777,112,83,0,0,0,0,1111,553,213,311,salad10387.png,power
0,0,0,0,1020,763,176,84,1233,600,302,257,salad09031.png,power
1920,1080,0,0,1531,181,160,116,732,155,50,132,salad10277.png,power
1035,731,189,113,0,0,0,0,1237,755,219,179,salad00748.png,power
0,1080,0,0,1020,755,239,106,1159,113,38,66,salad00662.png,power
927,657,176,114,0,0,0,0,1159,579,255,292,salad10381.png,power
1090,532,127,144,0,0,0,0,1413,540,508,175,salad03898.png,power
1920,1080,0,0,952,689,140,134,560,256,45,131,salad10215.png,power
1074,602,138,93,1320,558,142,185,1382,440,336,420,salad15861.png,power
1920,1080,0,0,1000,731,223,122,381,343,70,164,salad00525.png,power
1920,0,0,0,1396,0,289,167,0,1080,0,0,salad00980.png,power
1384,461,65,231,0,0,0,0,1374,540,179,348,salad15035.png,power
1111,478,136,130,1920,1080,0,0,867,269,115,284,salad14220.png,power
1920,1080,0,0,1022,733,204,121,455,334,62,160,salad00536.png,power
1085,531,137,146,1920,1080,0,0,0,0,0,0,salad03896.png,power
1197,536,109,120,1920,1080,0,0,215,299,309,130,salad15028.png,power
1019,706,151,121,1524,283,182,141,762,225,49,125,salad10247.png,power
1920,1080,0,0,1123,593,169,90,736,211,123,178,salad03835.png,power
1117,744,192,114,532,336,120,89,1920,0,0,0,salad01278.png,power
1920,1080,0,0,1070,702,154,110,643,143,44,124,salad10284.png,power
1148,598,154,110,1354,537,116,203,1031,316,233,146,salad15965.png,power
1920,1080,0,0,1518,317,180,148,735,235,49,127,salad10240.png,power
1808,538,112,258,1920,1080,0,0,466,262,47,130,salad10207.png,power
1007,736,168,109,1920,1080,0,0,0,0,0,0,salad11374.png,power
1142,460,122,147,1920,0,0,0,520,454,503,292,salad15161.png,power
1008,722,168,111,0,0,0,0,1154,739,71,242,salad11383.png,power
1920,1080,0,0,997,737,230,120,483,320,62,163,salad00566.png,power
1159,633,213,134,0,0,0,0,1549,579,505,315,salad10593.png,power
0,0,0,0,591,258,122,83,1920,1080,0,0,salad00918.png,power
1228,656,233,156,0,0,0,0,1436,677,340,333,salad11570.png,power
1920,1080,0,0,1005,722,216,120,467,320,66,162,salad00568.png,power
1224,665,229,148,0,0,0,0,1431,681,330,333,salad11569.png,power
0,0,0,0,575,290,120,99,1920,1080,0,0,salad00956.png,power
1215,491,227,181,1613,351,287,315,1490,304,559,351,salad10132.png,power
1162,690,207,124,0,0,0,0,1557,665,519,259,salad10616.png,power
0,0,0,0,1325,659,124,151,1177,696,345,295,salad09098.png,power
987,704,170,107,1491,646,151,99,0,0,0,0,salad11406.png,power
0,0,0,0,625,297,96,87,1920,1080,0,0,salad01235.png,power
962,702,140,113,1578,384,187,190,1039,664,317,415,salad10225.png,power
1149,635,169,106,1522,614,132,185,1642,498,190,397,salad15913.png,power
1155,635,208,128,1920,1080,0,0,0,0,0,0,salad10589.png,power
915,655,172,113,0,0,0,0,1137,570,238,300,salad10383.png,power
1920,1080,0,0,1035,711,150,123,308,281,66,139,salad10195.png,power
1920,1080,0,0,992,559,139,180,807,284,113,277,salad04419.png,power
1920,0,0,0,1469,0,304,178,0,1080,0,0,salad00959.png,power
1557,442,112,234,0,1080,0,0,938,445,48,144,salad15050.png,power
0,0,0,0,1253,574,104,103,1203,597,89,376,salad15242.png,power
1245,669,148,77,0,0,0,0,1230,553,290,252,salad15104.png,power
1217,532,130,126,0,1080,0,0,1112,243,102,173,salad14107.png,power
1026,747,226,136,0,1080,0,0,1181,108,36,64,salad00653.png,power
1170,531,133,104,1367,488,117,169,1361,457,104,369,salad15973.png,power
1006,735,171,111,1920,1080,0,0,0,0,0,0,salad11373.png,power
1117,541,121,125,1920,1080,0,0,0,0,0,0,salad03930.png,power
0,0,0,0,936,517,146,100,817,438,372,249,salad14068.png,power
1366,387,132,108,0,0,0,0,1232,499,252,205,salad15083.png,power
1096,623,134,102,0,0,0,0,1372,525,106,333,salad15896.png,power
0,0,0,0,495,287,134,90,1920,1080,0,0,salad01147.png,power
1920,1080,0,0,1085,555,242,166,125,425,113,203,salad00434.png,power
1038,520,131,151,0,0,0,0,1251,556,300,128,salad03885.png,power
0,1080,0,0,1023,763,245,107,1167,110,38,66,salad00658.png,power
1161,694,207,122,0,0,0,0,1563,662,533,274,salad10620.png,power
0,1080,0,0,987,580,45,189,1785,464,173,128,salad09046.png,power
0,0,0,0,998,631,164,87,977,667,90,268,salad25675.png,power
1920,1080,0,0,1522,438,301,319,159,326,79,160,salad10134.png,power
1920,0,0,0,1358,0,286,151,0,1080,0,0,salad00968.png,power
1090,597,147,86,0,1080,0,0,1003,366,120,242,salad14937.png,power
1920,1080,0,0,1427,307,172,206,483,328,59,160,salad00541.png,power
1050,716,160,126,1920,1080,0,0,240,293,76,144,salad10190.png,power
1297,657,174,108,0,1080,0,0,1142,423,234,178,salad15072.png,power
1920,1080,0,0,1427,270,179,191,502,318,62,162,salad00561.png,power
1151,629,163,102,1485,612,130,171,1604,497,189,384,salad15910.png,power
1920,1080,0,0,1531,334,180,156,710,239,48,125,salad10235.png,power
981,682,184,133,0,1080,0,0,1694,176,307,323,salad00470.png,power
1052,656,195,132,482,272,119,102,1920,0,0,0,salad01327.png,power
0,0,0,0,1685,719,141,167,1447,480,215,156,salad11290.png,power
0,0,0,0,995,566,51,195,1240,686,396,332,salad09049.png,power
1013,723,172,115,1920,1080,0,0,0,0,0,0,salad11380.png,power
946,540,116,149,1281,379,182,190,851,443,365,251,salad14066.png,power
1074,644,190,121,1920,1080,0,0,398,276,55,144,salad11524.png,power
961,692,141,126,1597,394,188,197,635,249,44,128,salad10223.png,power
1920,1080,0,0,985,699,145,125,429,266,51,134,salad10204.png,power
1011,740,174,109,0,0,0,0,1161,709,72,132,salad11364.png,power
0,0,0,0,601,284,114,99,1920,1080,0,0,salad00971.png,power
1155,612,117,91,0,1080,0,0,1278,407,136,203,salad15011.png,power
1063,424,125,192,1264,510,175,147,1295,557,182,386,salad03957.png,power
1059,688,171,130,1296,130,173,168,505,146,45,129,salad10290.png,power
1008,660,98,108,1379,671,114,142,1223,693,322,299,salad09133.png,power
1920,1080,0,0,1032,787,243,111,0,0,0,0,salad00618.png,power
1165,611,121,91,0,1080,0,0,1307,416,140,201,salad15013.png,power
1057,622,141,155,1637,700,131,195,1653,702,49,137,salad11293.png,power
1038,678,109,107,0,0,0,0,1266,715,338,301,salad09141.png,power
1142,624,193,124,1920,1080,0,0,0,0,0,0,salad10570.png,power
1011,742,171,107,0,0,0,0,1158,710,75,131,salad11363.png,power
0,0,0,0,1322,532,190,160,1293,551,228,202,salad03953.png,power
1920,1080,0,0,1001,707,196,124,363,332,80,169,salad00577.png,power
0,0,0,0,569,228,125,87,1920,1080,0,0,salad00906.png,power
0,0,0,0,576,292,120,99,1920,1080,0,0,salad00957.png,power
1099,533,127,141,0,0,0,0,1417,538,512,185,salad03904.png,power
1920,0,0,0,1397,0,296,170,0,1080,0,0,salad00963.png,power
0,0,0,0,1170,654,107,78,1070,514,190,349,salad10400.png,power
0,0,0,0,640,318,105,87,1920,1080,0,0,salad01248.png,power
1920,1080,0,0,1431,299,175,207,496,325,58,160,salad00544.png,power
1075,592,158,86,1303,568,127,174,1335,440,119,431,salad15864.png,power
1142,641,172,92,1503,629,133,199,1581,489,121,420,salad15923.png,power
1158,593,191,121,1920,1080,0,0,0,0,0,0,salad10554.png,power
1023,714,174,106,1920,1080,0,0,0,0,0,0,salad11414.png,power
1920,1080,0,0,1511,168,159,117,715,150,50,129,salad10279.png,power
1258,648,167,106,0,1080,0,0,1041,380,229,160,salad15065.png,power
1920,1080,0,0,1428,273,175,190,507,318,61,162,salad00558.png,power
1045,678,105,104,0,0,0,0,1271,716,339,300,salad09142.png,power
1003,722,191,126,0,1080,0,0,1518,307,78,91,salad00709.png,power
1173,668,208,124,0,0,0,0,1851,674,136,364,salad10608.png,power
1175,456,110,103,1361,459,122,138,1183,411,260,177,salad15982.png,power
1920,1080,0,0,1302,646,190,125,779,286,111,283,salad04410.png,power
1242,658,151,93,0,0,0,0,1221,553,294,255,salad15105.png,power
1156,665,87,69,0,0,0,0,1112,524,183,344,salad10417.png,power
993,740,222,114,1554,397,186,251,1551,154,233,280,salad00517.png,power
1074,649,193,116,1920,1080,0,0,425,275,52,144,salad11523.png,power
1132,466,125,95,0,0,0,0,1173,569,314,275,salad16010.png,power
0,0,0,0,603,335,111,86,1920,1080,0,0,salad01261.png,power
1359,433,152,254,1920,1080,0,0,566,274,249,122,salad15041.png,power
1161,688,210,126,0,0,0,0,1562,651,528,283,salad10615.png,power
0,0,0,0,1103,539,130,129,1440,528,527,208,salad03924.png,power
0,0,0,0,1083,726,186,114,1263,729,202,194,salad01225.png,power
0,1080,0,0,1215,699,123,85,1122,283,180,116,salad10394.png,power
1011,708,167,105,1920,1080,0,0,0,0,0,0,salad11410.png,power
1015,691,200,138,1314,326,116,225,179,358,119,166,salad00586.png,power
1054,610,148,79,0,1080,0,0,978,329,111,240,salad15786.png,power
1281,647,172,109,1418,393,129,126,1209,476,243,197,salad15079.png,power
1066,680,194,122,1920,1080,0,0,0,0,0,0,salad01322.png,power
964,583,98,136,1251,339,169,169,1194,686,141,298,salad14062.png,power
1000,695,207,136,1305,235,130,222,294,340,92,167,salad00581.png,power
1198,581,124,109,0,0,0,0,1371,585,82,279,salad15020.png,power
0,0,0,0,387,263,141,89,1226,612,194,206,salad01337.png,power
1034,544,147,69,1395,505,148,127,980,290,114,241,salad15744.png,power
0,0,0,0,1162,325,160,108,993,470,314,254,salad14055.png,power
0,0,0,0,627,327,105,86,1920,1080,0,0,salad01254.png,power
899,654,183,110,1319,785,113,85,1087,250,170,102,salad10386.png,power
1920,1080,0,0,1122,608,162,127,815,285,111,276,salad04421.png,power
0,0,0,0,1304,541,164,92,1247,667,347,282,salad25623.png,power
1062,759,198,120,1920,1080,0,0,0,0,0,0,salad00642.png,power
1125,647,178,117,1342,570,125,220,816,240,213,116,salad15946.png,power
960,691,138,130,1604,399,197,207,627,249,44,127,salad10222.png,power
0,0,0,0,1119,541,117,127,1445,529,534,208,salad03927.png,power
1920,1080,0,0,1531,257,174,150,770,211,51,128,salad10255.png,power
1094,712,188,113,513,287,140,102,1280,719,209,193,salad01312.png,power
956,712,171,114,1404,702,136,124,1103,750,69,282,salad11397.png,power
0,0,0,0,1437,680,180,226,1196,707,341,296,salad09089.png,power
1920,1080,0,0,1452,345,165,213,417,339,66,161,salad00530.png,power
959,698,106,110,1409,674,173,212,1192,706,344,297,salad09091.png,power
975,722,170,110,1354,782,121,110,0,0,0,0,salad11390.png,power
0,0,0,0,1052,745,229,136,1292,759,230,200,salad00627.png,power
1148,632,186,123,0,0,0,0,1470,599,406,253,salad10580.png,power
1920,1080,0,0,1386,239,166,185,429,323,71,165,salad00572.png,power
1920,1080,0,0,1542,213,163,115,755,173,52,129,salad10272.png,power
1804,527,94,174,1920,1080,0,0,79,361,119,177,salad00489.png,power
1008,734,179,108,0,0,0,0,1163,763,84,250,salad11368.png,power
0,0,0,0,574,248,128,79,1920,1080,0,0,salad00914.png,power
1062,467,78,159,0,0,0,0,1264,474,189,390,salad03961.png,power
1150,634,192,124,1920,1080,0,0,0,0,0,0,salad10584.png,power
968,719,170,113,1365,761,130,112,1114,752,69,266,salad11392.png,power
1534,467,155,227,0,1080,0,0,878,330,226,144,salad15056.png,power
1030,730,154,98,1533,256,169,126,770,207,51,129,salad10257.png,power
1179,504,147,112,0,1080,0,0,959,177,100,194,salad15208.png,power
0,0,0,0,1199,325,165,135,1223,705,132,297,salad14058.png,power
1049,522,132,156,1920,1080,0,0,0,0,0,0,salad03887.png,power
1920,1080,0,0,1344,504,89,69,869,304,127,249,salad14152.png,power
1288,650,173,111,0,1080,0,0,1101,402,228,168,salad15069.png,power
1920,1080,0,0,1426,314,172,199,472,330,60,160,salad00539.png,power
1173,651,209,126,0,0,0,0,1851,662,136,362,salad10602.png,power
1250,640,170,113,0,1080,0,0,1023,374,227,158,salad15064.png,power
1042,720,147,107,1536,242,163,124,1122,668,247,419,salad10262.png,power
897,649,184,118,0,0,0,0,1109,550,215,312,salad10388.png,power
1673,310,234,271,1920,1080,0,0,178,325,77,160,salad10131.png,power
0,0,0,0,1222,331,171,159,1209,696,136,298,salad14060.png,power
1094,326,201,241,1256,515,157,197,1277,462,136,257,salad14098.png,power
0,0,0,0,597,267,117,82,1920,1080,0,0,salad00925.png,power
969,703,168,110,1920,1080,0,0,0,0,0,0,salad11403.png,power
1920,1080,0,0,1101,496,134,151,0,0,0,0,salad03942.png,power
1074,629,191,123,1920,1080,0,0,297,280,68,153,salad11528.png,power
0,0,0,0,1361,751,105,143,1243,687,389,329,salad09050.png,power
1240,625,247,188,1564,471,329,314,0,0,0,0,salad11578.png,power
0,0,0,0,591,270,119,85,1920,1080,0,0,salad00927.png,power
1920,1080,0,0,1012,706,151,127,362,275,58,136,salad10199.png,power
1920,1080,0,0,1405,245,164,186,449,320,69,165,salad00570.png,power
1104,539,117,132,1920,1080,0,0,0,0,0,0,salad03916.png,power
1227,662,225,156,0,0,0,0,1439,673,348,333,salad11571.png,power
1386,495,67,184,1920,1080,0,0,247,294,304,129,salad15029.png,power
0,0,0,0,593,274,120,90,1920,1080,0,0,salad00930.png,power
1090,533,128,142,0,0,0,0,1416,539,512,179,salad03901.png,power
1113,748,197,111,1920,1080,0,0,0,0,0,0,salad01281.png,power
1141,620,194,126,1920,1080,0,0,0,0,0,0,salad10567.png,power
1108,536,115,133,0,0,0,0,1428,537,514,195,salad03913.png,power
0,0,0,0,1153,326,155,101,989,472,335,254,salad14054.png,power
1173,642,200,141,0,0,0,0,1342,686,164,335,salad11553.png,power
1160,426,104,97,0,0,0,0,1194,500,278,217,salad15993.png,power
1049,697,194,131,484,261,141,92,1920,0,0,0,salad01213.png,power
0,0,0,0,1611,195,252,265,1248,718,200,197,salad01221.png,power
