hand_min_x,hand_min_y,hand_width,hand_length,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1484,768,127,120,0,0,0,0,power4296.png,power
943,271,233,252,0,0,0,0,power4509.png,power
1256,342,132,156,78,738,102,43,power08313.png,power
873,442,181,151,0,0,0,0,power4912.png,power
1085,584,187,133,0,0,0,0,power3535.png,power
556,254,191,148,778,364,417,168,power08041.png,power
855,472,203,150,0,0,0,0,power7019.png,power
738,455,132,187,155,252,25,19,power7272.png,power
1191,478,127,150,1328,606,319,267,power08525.png,power
645,505,206,224,937,547,298,321,power1606.png,power
337,748,194,130,0,0,0,0,power2080.png,power
490,173,175,193,0,0,0,0,power6345.png,power
990,863,224,107,0,0,0,0,power09812.png,power
1193,381,132,172,1386,519,376,263,power08491.png,power
695,408,237,180,0,0,0,0,power7333.png,power
1448,785,144,102,0,0,0,0,power4299.png,power
794,435,171,147,1010,575,362,221,power07524.png,power
669,336,199,148,0,0,0,0,power6572.png,power
913,629,233,158,0,0,0,0,power09605.png,power
936,744,217,124,0,0,0,0,power09441.png,power
821,592,174,93,0,0,0,0,power5315.png,power
576,567,210,160,0,0,0,0,power5756.png,power
805,537,140,159,1061,647,330,366,power08113.png,power
507,785,284,224,355,797,184,110,power0964.png,power
794,457,125,172,0,0,0,0,power7251.png,power
681,197,204,219,0,0,0,0,power6370.png,power
1342,450,138,144,1530,518,58,95,power08427.png,power
533,499,196,202,0,0,0,0,power6930.png,power
1168,420,204,136,1428,527,78,110,power08959.png,power
684,449,165,126,0,0,0,0,power07903.png,power
1375,384,178,149,0,0,0,0,power4147.png,power
553,283,197,231,0,0,0,0,power6333.png,power
484,499,206,161,0,0,0,0,power6450.png,power
596,561,134,99,0,0,0,0,power6671.png,power
1007,677,167,122,0,0,0,0,power5228.png,power
1459,616,139,159,1160,584,83,48,power3453.png,power
860,403,215,180,0,0,0,0,power4890.png,power
780,356,114,210,1041,482,296,319,power07853.png,power
556,497,297,262,889,1059,94,41,power1826.png,power
621,649,124,94,0,0,0,0,power6631.png,power
1195,457,148,126,1382,536,58,103,power08568.png,power
556,284,203,143,822,394,410,147,power07934.png,power
-1,179,263,194,0,0,0,0,power6470.png,power
643,301,140,141,922,335,277,351,power07492.png,power
17,167,327,383,594,242,201,218,power2496.png,power
585,342,137,104,0,0,0,0,power7044.png,power
412,241,310,306,0,0,0,0,power2638.png,power
1645,504,73,91,311,895,98,59,power5136.png,power
747,418,173,158,974,558,397,182,power07454.png,power
1162,517,178,130,1405,608,87,111,power08793.png,power
796,607,189,132,1158,738,79,129,power08249.png,power
903,596,181,115,1142,726,278,278,power07837.png,power
613,271,152,147,873,425,192,349,power07919.png,power
605,569,130,96,0,0,0,0,power6668.png,power
744,425,177,160,970,569,388,196,power07455.png,power
945,727,209,121,0,0,0,0,power09445.png,power
333,332,218,234,0,0,0,0,power6224.png,power
303,297,268,337,876,421,113,230,power2442.png,power
663,437,217,161,0,0,0,0,power6564.png,power
224,280,234,212,0,0,0,0,power6487.png,power
977,587,104,136,0,0,0,0,power09422.png,power
973,636,190,189,0,0,0,0,power4425.png,power
1066,738,160,158,1364,758,112,101,power09478.png,power
422,617,139,112,0,0,0,0,power2112.png,power
450,351,317,286,0,0,0,0,power2641.png,power
801,575,150,122,1051,630,96,89,power09659.png,power
421,208,173,146,728,365,183,348,power07730.png,power
1089,701,164,147,0,0,0,0,power09470.png,power
640,226,282,209,1482,777,173,82,power7383.png,power
424,444,176,222,0,0,0,0,power6922.png,power
775,310,109,112,0,0,0,0,power6998.png,power
737,410,262,273,0,0,0,0,power4500.png,power
550,774,269,222,354,798,184,111,power0962.png,power
517,241,325,181,1024,434,343,436,power07958.png,power
792,401,172,148,1027,535,392,180,power07504.png,power
937,576,116,137,1129,619,82,92,power09415.png,power
692,392,190,137,0,0,0,0,power5362.png,power
1235,564,140,178,0,0,0,0,power3729.png,power
717,596,180,132,0,0,0,0,power6754.png,power
570,558,134,99,0,0,0,0,power6679.png,power
1179,685,148,108,1383,1027,102,70,power0392.png,power
717,578,218,186,0,0,0,0,power6948.png,power
631,411,271,275,0,0,0,0,power4225.png,power
968,683,184,126,0,0,0,0,power09452.png,power
787,706,204,221,0,0,0,0,power0953.png,power
894,186,231,227,0,0,0,0,power4201.png,power
982,364,216,215,0,0,0,0,power4173.png,power
530,499,317,271,902,1058,93,44,power1824.png,power
632,289,168,151,1014,374,134,124,power07779.png,power
597,634,125,97,0,0,0,0,power6651.png,power
1363,569,120,183,0,0,0,0,power3706.png,power
1348,420,169,152,0,0,0,0,power4143.png,power
791,537,218,173,0,0,0,0,power5005.png,power
767,318,206,234,0,0,0,0,power6291.png,power
635,655,128,98,0,0,0,0,power6628.png,power
1118,661,181,187,1526,1048,135,61,power1087.png,power
1127,675,176,116,0,0,0,0,power3592.png,power
1263,390,186,159,1502,490,69,126,power08829.png,power
622,380,176,140,998,473,110,132,power08219.png,power
744,730,139,94,1051,788,122,98,power07813.png,power
688,557,101,101,811,662,312,139,power07542.png,power
794,230,130,234,1037,432,196,438,power08103.png,power
671,553,183,140,0,0,0,0,power6765.png,power
434,529,322,235,1018,740,177,146,power2473.png,power
740,286,207,215,0,0,0,0,power6307.png,power
1053,695,207,155,1523,1037,161,66,power0776.png,power
940,723,210,118,0,0,0,0,power09446.png,power
656,655,214,176,923,720,79,98,power4668.png,power
583,539,232,226,1042,675,118,174,power1557.png,power
678,182,212,200,0,0,0,0,power7378.png,power
326,102,253,198,0,0,0,0,power6526.png,power
311,308,266,339,881,431,111,232,power2441.png,power
652,727,173,174,518,898,79,40,power1847.png,power
573,570,143,166,0,0,0,0,power6905.png,power
784,222,286,205,0,0,0,0,power6043.png,power
781,463,123,162,0,0,0,0,power7237.png,power
1117,470,143,109,1292,595,57,98,power08906.png,power
689,298,194,218,0,0,0,0,power6326.png,power
347,230,365,359,1064,409,157,258,power2578.png,power
1094,584,173,177,0,0,0,0,power4245.png,power
351,783,144,105,0,0,0,0,power2092.png,power
1311,489,118,118,1445,592,333,194,power09145.png,power
598,497,339,277,0,0,0,0,power1777.png,power
1467,589,193,191,0,0,0,0,power4111.png,power
953,839,180,158,0,0,0,0,power09692.png,power
607,528,224,232,1054,677,114,172,power1569.png,power
1381,403,152,179,1595,542,377,243,power08820.png,power
1420,435,150,145,1607,553,439,218,power08818.png,power
1331,597,194,218,0,0,0,0,power4074.png,power
527,563,179,180,0,0,0,0,power6830.png,power
336,275,465,359,0,0,0,0,power2613.png,power
1171,441,187,200,1490,611,462,318,power09003.png,power
1148,661,176,162,1521,1037,156,66,power0770.png,power
347,394,292,315,923,589,163,258,power2392.png,power
904,422,96,53,1059,489,356,381,power2736.png,power
1247,619,151,65,1446,619,269,175,power08930.png,power
1094,635,179,180,1310,704,70,89,power3677.png,power
1215,537,106,111,78,774,79,28,power09137.png,power
656,292,192,150,0,0,0,0,power6123.png,power
900,632,191,135,0,0,0,0,power09431.png,power
653,583,150,153,885,672,186,178,power2033.png,power
552,540,211,153,1314,1055,102,50,power6860.png,power
1126,474,197,211,0,0,0,0,power4048.png,power
903,617,220,103,171,921,45,36,power09292.png,power
860,452,182,151,13,532,26,19,power5341.png,power
681,355,195,138,0,0,0,0,power6570.png,power
737,496,151,136,1074,583,124,127,power08280.png,power
841,257,212,182,0,0,0,0,power4954.png,power
681,603,229,184,0,0,0,0,power6945.png,power
565,454,166,153,822,523,122,141,power6798.png,power
1162,674,171,161,1393,1007,103,72,power0746.png,power
1376,405,151,140,1574,472,60,90,power08425.png,power
731,719,212,226,0,0,0,0,power0956.png,power
665,372,177,144,898,482,380,141,power08229.png,power
712,359,93,135,882,476,455,274,power07870.png,power
1206,485,204,208,0,0,0,0,power4454.png,power
602,505,313,263,0,0,0,0,power1810.png,power
1485,334,124,192,1574,447,295,206,power08845.png,power
630,503,176,154,1490,1026,101,106,power6771.png,power
721,732,125,127,0,0,0,0,power2310.png,power
315,272,204,256,0,0,0,0,power6245.png,power
518,456,158,192,260,398,37,11,power6822.png,power
586,231,181,130,879,381,344,290,power07740.png,power
1252,463,147,173,1465,581,129,202,power08795.png,power
605,494,333,290,0,0,0,0,power1775.png,power
1202,351,131,187,150,813,93,34,power08298.png,power
938,592,212,102,342,927,72,34,power09281.png,power
582,389,180,146,74,969,50,44,power7142.png,power
859,372,188,163,0,0,0,0,power4984.png,power
542,264,206,201,937,414,430,338,power07878.png,power
997,753,159,139,0,0,0,0,power09793.png,power
718,555,248,236,0,0,0,0,power4217.png,power
656,186,134,209,956,411,99,159,power07478.png,power
1112,596,135,137,746,942,81,38,power3155.png,power
674,735,228,226,0,0,0,0,power0958.png,power
562,566,136,162,1344,1055,103,51,power6903.png,power
1169,527,201,187,0,0,0,0,power4127.png,power
1270,704,122,176,1419,741,34,68,power3743.png,power
892,564,200,183,1235,622,135,122,power09200.png,power
726,392,115,122,966,514,285,315,power07423.png,power
650,638,193,121,0,0,0,0,power5713.png,power
1294,444,127,143,1435,571,163,239,power08573.png,power
1092,540,207,132,1357,663,76,117,power08791.png,power
1432,691,100,130,1385,1008,80,70,power0878.png,power
1229,560,138,181,0,0,0,0,power3730.png,power
717,211,340,291,0,0,0,0,power4785.png,power
634,501,182,230,906,558,293,270,power1600.png,power
1101,629,148,123,0,0,0,0,power3567.png,power
1284,903,143,103,0,0,0,0,power4311.png,power
472,192,237,264,0,0,0,0,power2593.png,power
1191,363,135,146,0,0,0,0,power3961.png,power
1294,493,219,218,0,0,0,0,power4120.png,power
652,696,219,196,0,0,0,0,power4820.png,power
721,194,206,178,0,0,0,0,power6014.png,power
1218,315,143,143,0,0,0,0,power3938.png,power
748,407,100,107,972,516,303,301,power07422.png,power
738,604,163,125,0,0,0,0,power6758.png,power
833,722,167,97,0,0,0,0,power6607.png,power
882,711,258,195,0,0,0,0,power2974.png,power
1487,621,186,179,0,0,0,0,power4100.png,power
800,453,139,133,968,585,353,187,power07529.png,power
1357,569,121,179,0,0,0,0,power3705.png,power
734,516,224,133,1172,655,112,175,power08074.png,power
711,437,226,188,0,0,0,0,power7341.png,power
267,168,271,401,704,272,532,541,power2453.png,power
1000,95,191,160,0,0,0,0,power4805.png,power
1515,798,118,114,0,0,0,0,power4279.png,power
699,587,226,181,0,0,0,0,power4997.png,power
178,353,356,285,858,485,166,211,power2485.png,power
529,740,257,226,0,0,0,0,power0972.png,power
477,61,239,305,0,0,0,0,power6076.png,power
827,597,169,97,0,0,0,0,power5319.png,power
636,493,194,238,909,564,278,255,power1597.png,power
958,805,193,125,0,0,0,0,power09807.png,power
557,495,297,266,179,1060,74,37,power1827.png,power
-69,104,323,449,0,0,0,0,power2512.png,power
496,306,197,183,0,0,0,0,power6186.png,power
652,537,151,141,0,0,0,0,power7148.png,power
701,453,136,173,0,0,0,0,power7266.png,power
838,412,201,163,0,0,0,0,power4947.png,power
738,502,227,162,0,0,0,0,power6549.png,power
760,326,213,234,0,0,0,0,power6292.png,power
768,523,106,117,958,566,76,84,power09640.png,power
884,486,196,163,0,0,0,0,power5016.png,power
516,244,213,158,775,376,447,154,power07948.png,power
822,458,170,157,0,0,0,0,power5334.png,power
1000,615,137,149,0,0,0,0,power09594.png,power
1195,516,142,226,1422,603,126,123,power08777.png,power
1216,587,153,127,0,0,0,0,power3525.png,power
-87,143,312,477,0,0,0,0,power2518.png,power
756,288,199,197,0,0,0,0,power6383.png,power
760,324,215,241,0,0,0,0,power6293.png,power
599,456,164,175,853,537,125,145,power6785.png,power
686,656,206,172,102,602,203,124,power4669.png,power
1101,921,165,98,400,786,177,111,power1409.png,power
854,721,189,131,0,0,0,0,power6396.png,power
713,615,196,195,1560,1065,79,30,power2208.png,power
991,679,158,124,0,0,0,0,power5222.png,power
706,564,195,125,1085,620,141,99,power08209.png,power
1257,645,185,142,0,0,0,0,power3660.png,power
577,358,292,282,0,0,0,0,power4223.png,power
78,331,901,681,899,566,212,336,power07969.png,power
1139,667,187,159,0,0,0,0,power3667.png,power
1264,800,164,180,349,802,184,111,power1123.png,power
977,762,258,122,0,0,0,0,power09552.png,power
863,494,168,144,0,0,0,0,power5275.png,power
834,389,200,167,0,0,0,0,power4948.png,power
651,316,130,113,0,0,0,0,power7040.png,power
1191,670,142,109,1382,1027,102,70,power0401.png,power
538,411,321,277,0,0,0,0,power2755.png,power
554,536,127,160,1356,1054,103,53,power6900.png,power
454,518,242,190,1336,1065,97,30,power6869.png,power
1116,582,138,138,754,943,80,37,power3157.png,power
913,659,288,178,0,0,0,0,power09538.png,power
813,596,136,138,1051,728,284,259,power08207.png,power
1396,380,156,147,1597,452,64,92,power08424.png,power
1183,420,198,127,1434,528,77,111,power08960.png,power
663,386,260,268,1094,521,301,288,power1642.png,power
1187,544,93,108,1343,668,127,221,power09176.png,power
495,285,216,172,0,0,0,0,power6149.png,power
850,512,158,111,0,0,0,0,power6600.png,power
886,529,215,152,0,0,0,0,power7017.png,power
884,372,174,151,0,0,0,0,power5280.png,power
556,495,314,271,923,1056,90,46,power1821.png,power
1520,640,147,146,0,0,0,0,power4325.png,power
1292,559,196,189,0,0,0,0,power4344.png,power
1128,702,172,114,0,0,0,0,power3596.png,power
707,739,123,134,0,0,0,0,power2316.png,power
760,725,136,94,1063,782,125,97,power07812.png,power
579,279,197,151,832,395,410,146,power07936.png,power
100,302,380,393,834,498,166,289,power2426.png,power
526,230,306,184,977,429,253,447,power07957.png,power
1207,492,160,161,1439,573,92,114,power08794.png,power
767,455,200,146,1024,584,338,266,power07517.png,power
550,216,283,189,994,425,300,453,power07956.png,power
769,422,182,154,1006,566,376,212,power07507.png,power
723,546,231,158,0,0,0,0,power6551.png,power
1065,674,185,109,0,0,0,0,power3611.png,power
335,735,166,113,0,0,0,0,power2098.png,power
918,678,274,165,0,0,0,0,power09539.png,power
590,531,237,164,0,0,0,0,power5766.png,power
676,324,192,152,1064,456,102,152,power07761.png,power
645,618,143,139,0,0,0,0,power7157.png,power
719,426,134,155,0,0,0,0,power7407.png,power
1205,666,134,102,1511,1052,160,54,power0407.png,power
1014,690,172,123,0,0,0,0,power5232.png,power
1224,473,117,159,1350,589,381,273,power08524.png,power
723,500,188,215,0,0,0,0,power09862.png,power
280,187,277,388,780,303,163,250,power2451.png,power
622,388,313,305,1238,574,159,236,power1636.png,power
1027,621,162,80,1216,686,364,120,power08448.png,power
1183,507,206,202,0,0,0,0,power4125.png,power
1111,760,119,130,0,0,0,0,power4842.png,power
981,102,193,173,0,0,0,0,power4808.png,power
1438,379,143,142,1591,467,463,136,power08768.png,power
1008,687,173,122,0,0,0,0,power5231.png,power
1195,344,161,173,62,745,104,42,power08308.png,power
784,712,129,98,984,825,315,204,power07811.png,power
1063,564,200,142,1387,687,231,183,power08787.png,power
877,440,179,153,0,0,0,0,power4911.png,power
611,717,150,148,0,0,0,0,power2322.png,power
1076,476,221,220,0,0,0,0,power4433.png,power
688,379,195,144,0,0,0,0,power6568.png,power
948,654,225,145,0,0,0,0,power09363.png,power
1260,430,69,99,1370,548,143,252,power09052.png,power
866,561,287,165,0,0,0,0,power09530.png,power
725,545,152,122,1033,659,116,172,power1555.png,power
1168,345,156,180,170,819,95,34,power08302.png,power
1077,519,206,196,0,0,0,0,power4030.png,power
1013,493,177,184,0,0,0,0,power4481.png,power
755,356,190,146,1147,473,142,170,power08063.png,power
901,298,245,270,0,0,0,0,power4512.png,power
591,371,149,115,0,0,0,0,power5943.png,power
1025,558,212,148,1301,700,81,131,power08782.png,power
254,158,279,411,700,270,529,538,power2454.png,power
1263,431,129,156,1453,568,338,247,power08942.png,power
1210,445,194,201,0,0,0,0,power4444.png,power
891,657,125,119,1146,726,213,375,power08196.png,power
1014,659,207,134,0,0,0,0,power09360.png,power
362,284,191,244,0,0,0,0,power6248.png,power
502,719,137,155,0,0,0,0,power2077.png,power
575,558,139,98,0,0,0,0,power6675.png,power
1072,688,178,103,0,0,0,0,power3609.png,power
503,610,231,167,1645,655,144,87,power5751.png,power
627,251,211,170,0,0,0,0,power6117.png,power
877,497,149,184,1147,528,155,104,power08134.png,power
771,543,219,175,0,0,0,0,power5003.png,power
966,601,176,147,1196,753,85,124,power08393.png,power
921,613,164,98,1103,682,45,75,power09028.png,power
791,351,189,190,0,0,0,0,power6385.png,power
540,313,162,128,0,0,0,0,power5971.png,power
1166,537,201,181,0,0,0,0,power4128.png,power
487,186,181,147,890,271,131,123,power07772.png,power
1168,654,162,151,0,0,0,0,power4250.png,power
674,604,209,199,0,0,0,0,power2206.png,power
555,390,278,309,1081,489,189,235,power1729.png,power
996,564,222,195,0,0,0,0,power4032.png,power
778,458,144,132,955,589,349,180,power07530.png,power
527,393,160,106,0,0,0,0,power7091.png,power
1267,492,218,213,0,0,0,0,power4121.png,power
1164,420,180,157,1417,500,90,96,power08954.png,power
453,210,263,305,899,282,310,366,power2599.png,power
1119,434,145,160,0,0,0,0,power4850.png,power
588,63,286,270,0,0,0,0,power6063.png,power
548,367,327,299,1100,522,318,328,power1628.png,power
239,270,228,248,0,0,0,0,power6240.png,power
825,444,202,151,0,0,0,0,power7020.png,power
657,350,164,134,0,0,0,0,power5976.png,power
539,629,220,158,1604,695,133,85,power5747.png,power
1355,444,87,200,1471,588,315,236,power08774.png,power
183,330,356,354,864,523,173,290,power2408.png,power
779,562,186,136,1003,677,354,157,power08240.png,power
636,830,228,152,0,0,0,0,power5256.png,power
595,616,178,161,0,0,0,0,power6836.png,power
1218,538,193,165,0,0,0,0,power4133.png,power
642,614,197,144,0,0,0,0,power5712.png,power
1298,425,105,152,1416,543,191,216,power08602.png,power
408,470,257,260,868,586,140,191,power2369.png,power
527,263,219,157,788,389,417,171,power07945.png,power
1117,754,170,99,1381,1027,102,70,power0304.png,power
861,464,183,149,0,0,0,0,power4924.png,power
580,479,289,247,1123,648,138,172,power2759.png,power
539,-29,246,291,0,0,0,0,power6026.png,power
1211,510,125,130,89,862,53,36,power08378.png,power
695,466,181,121,909,587,332,205,power07897.png,power
1036,443,227,219,0,0,0,0,power4550.png,power
455,603,164,201,0,0,0,0,power2063.png,power
680,692,148,162,0,0,0,0,power2270.png,power
271,267,213,247,0,0,0,0,power6243.png,power
509,440,162,202,284,400,37,12,power6821.png,power
608,482,175,190,0,0,0,0,power1662.png,power
