hand_min_x,hand_min_y,hand_width,hand_height,handedness,picture_name,grasp
1186,608,204,256,right,frame_10194.jpg,none
1227,464,115,187,right,frame_8962.jpg,none
1313,800,281,239,right,frame_3369.jpg,none
1146,578,201,236,right,frame_10154.jpg,none
955,690,284,165,right,frame_9481.jpg,none
1082,437,172,228,right,frame_2794.jpg,none
1205,717,207,196,right,frame_9677.jpg,none
1541,786,266,294,right,frame_10795.jpg,none
1117,642,247,296,right,frame_7176.jpg,none
1478,851,143,227,right,frame_10599.jpg,none
1418,826,263,201,right,frame_11136.jpg,none
1035,701,177,94,right,frame_9356.jpg,none
1642,527,260,179,right,frame_3430.jpg,none
1119,549,206,193,right,frame_9616.jpg,none
1376,719,248,258,right,frame_11496.jpg,none
1179,608,213,249,right,frame_10191.jpg,none
1419,758,244,237,right,frame_11507.jpg,none
1056,768,157,166,right,frame_211.jpg,none
1323,846,237,234,right,frame_4758.jpg,none
1177,595,186,240,right,frame_10172.jpg,none
1039,393,146,204,right,frame_11098.jpg,none
1462,857,269,210,right,frame_11146.jpg,none
1295,752,185,259,right,frame_10330.jpg,none
1345,737,264,219,right,frame_11491.jpg,none
1446,717,268,308,right,frame_10774.jpg,none
1360,730,252,234,right,frame_11493.jpg,none
1489,761,268,299,right,frame_10786.jpg,none
1229,689,250,293,right,frame_10746.jpg,none
1251,601,123,191,right,frame_8919.jpg,none
1441,116,251,313,right,frame_10936.jpg,none
1122,576,164,184,right,frame_9581.jpg,none
1182,433,219,274,right,frame_9620.jpg,none
1339,713,225,161,right,frame_11100.jpg,none
1193,625,206,237,right,frame_10199.jpg,none
1417,409,299,237,right,frame_4771.jpg,none
936,686,283,151,right,frame_9484.jpg,none
1052,566,205,170,right,frame_9445.jpg,none
1100,580,205,209,right,frame_9593.jpg,none
1007,585,128,229,right,frame_9424.jpg,none
1212,712,216,210,right,frame_9692.jpg,none
1340,749,253,179,right,frame_11117.jpg,none
1464,402,232,351,right,frame_10908.jpg,none
984,609,193,273,right,frame_4396.jpg,none
1059,631,191,161,right,frame_9377.jpg,none
1168,483,193,153,right,frame_3399.jpg,none
1484,814,287,250,right,frame_11531.jpg,none
919,579,209,197,right,frame_9544.jpg,none
1102,635,197,196,right,frame_9380.jpg,none
1184,642,223,244,right,frame_10215.jpg,none
1251,617,126,191,right,frame_8918.jpg,none
1113,583,245,236,right,frame_10144.jpg,none
1509,827,292,246,right,frame_11540.jpg,none
1197,556,150,198,right,frame_9558.jpg,none
1555,796,270,282,right,frame_10797.jpg,none
231,662,341,126,right,frame_10615.jpg,none
983,603,187,265,right,frame_4390.jpg,none
1243,740,230,245,right,frame_9703.jpg,none
1307,674,188,282,right,frame_9725.jpg,none
887,615,233,191,right,frame_9542.jpg,none
1231,478,108,201,right,frame_8929.jpg,none
1290,795,196,248,right,frame_10338.jpg,none
969,582,189,262,right,frame_4384.jpg,none
1427,444,256,170,right,frame_3417.jpg,none
1117,535,154,219,right,frame_9554.jpg,none
1228,470,122,198,right,frame_8963.jpg,none
1524,497,279,145,right,frame_3424.jpg,none
1181,646,226,229,right,frame_10210.jpg,none
1218,518,249,168,right,frame_7135.jpg,none
1254,704,130,197,right,frame_8914.jpg,none
1222,682,222,260,right,frame_10739.jpg,none
1286,664,183,267,right,frame_9762.jpg,none
1102,569,201,206,right,frame_9571.jpg,none
1210,738,221,194,right,frame_9682.jpg,none
1127,597,171,141,right,frame_3385.jpg,none
1307,697,243,279,right,frame_10756.jpg,none
1214,796,179,277,right,frame_10318.jpg,none
1254,497,156,214,right,frame_9504.jpg,none
1198,704,233,224,right,frame_9689.jpg,none
1422,62,244,300,right,frame_10970.jpg,none
1194,689,235,268,right,frame_10734.jpg,none
1118,457,144,211,right,frame_9431.jpg,none
1090,736,262,334,right,frame_7179.jpg,none
1428,422,185,241,right,frame_6077.jpg,none
1043,716,153,172,right,frame_213.jpg,none
1383,557,306,297,right,frame_4766.jpg,none
1053,650,229,235,right,frame_9521.jpg,none
1109,393,118,192,right,frame_11103.jpg,none
1201,643,202,245,right,frame_10218.jpg,none
1444,722,270,300,right,frame_10776.jpg,none
966,572,234,207,right,frame_9493.jpg,none
992,629,264,165,right,frame_9449.jpg,none
1541,501,280,149,right,frame_3425.jpg,none
1141,571,203,242,right,frame_10156.jpg,none
1190,709,219,198,right,frame_9675.jpg,none
1313,684,198,286,right,frame_9720.jpg,none
1241,694,252,199,right,frame_3375.jpg,none
1319,665,183,277,right,frame_9754.jpg,none
1472,755,268,297,right,frame_10783.jpg,none
1192,631,214,236,right,frame_10204.jpg,none
1286,413,217,183,right,frame_3408.jpg,none
1341,742,241,173,right,frame_11115.jpg,none
1226,699,199,215,right,frame_10244.jpg,none
1211,459,116,161,right,frame_8954.jpg,none
1310,684,209,291,right,frame_9718.jpg,none
1447,782,274,262,right,frame_11519.jpg,none
1152,510,167,219,right,frame_9498.jpg,none
1512,831,269,244,right,frame_11543.jpg,none
1518,98,237,317,right,frame_10921.jpg,none
1182,753,292,248,right,frame_9784.jpg,none
1459,797,286,264,right,frame_11523.jpg,none
1177,572,179,207,right,frame_9516.jpg,none
1319,771,274,178,right,frame_11481.jpg,none
1371,775,230,293,right,frame_10901.jpg,none
1123,580,164,147,right,frame_3387.jpg,none
972,708,289,209,right,frame_9466.jpg,none
1161,588,201,249,right,frame_10175.jpg,none
1219,691,203,222,right,frame_10247.jpg,none
1008,660,171,112,right,frame_9363.jpg,none
1275,782,215,298,right,frame_9642.jpg,none
1152,646,138,230,right,frame_4372.jpg,none
1210,457,117,157,right,frame_8955.jpg,none
1037,621,214,285,right,frame_4441.jpg,none
1424,361,283,226,right,frame_4773.jpg,none
1205,558,160,210,right,frame_9563.jpg,none
1282,665,186,271,right,frame_9730.jpg,none
1296,665,190,272,right,frame_9760.jpg,none
1217,472,119,167,right,frame_8952.jpg,none
1010,610,244,170,right,frame_9448.jpg,none
1054,579,170,211,right,frame_221.jpg,none
1440,840,265,207,right,frame_11141.jpg,none
1264,742,173,288,right,frame_10324.jpg,none
1307,689,235,386,right,frame_9638.jpg,none
1472,136,235,301,right,frame_10931.jpg,none
1235,518,125,194,right,frame_8925.jpg,none
1128,517,165,212,right,frame_9497.jpg,none
1523,161,273,395,right,frame_10912.jpg,none
1346,503,270,297,right,frame_10987.jpg,none
1215,689,195,219,right,frame_9774.jpg,none
1295,781,193,252,right,frame_10337.jpg,none
1181,597,186,237,right,frame_10171.jpg,none
1284,657,181,274,right,frame_9740.jpg,none
1283,727,216,264,right,frame_9710.jpg,none
1233,513,122,191,right,frame_8926.jpg,none
1186,631,212,232,right,frame_10200.jpg,none
1110,568,178,194,right,frame_9583.jpg,none
1225,469,117,171,right,frame_8947.jpg,none
1396,448,199,215,right,frame_6081.jpg,none
1185,639,218,248,right,frame_10216.jpg,none
1494,821,293,248,right,frame_11534.jpg,none
964,611,226,266,right,frame_4424.jpg,none
239,690,346,126,right,frame_10616.jpg,none
1128,453,145,215,right,frame_9433.jpg,none
1520,784,226,296,right,frame_10847.jpg,none
1207,709,223,213,right,frame_9688.jpg,none
1505,912,265,168,right,frame_11166.jpg,none
1432,840,268,210,right,frame_11140.jpg,none
1104,571,212,216,right,frame_9587.jpg,none
1310,295,311,297,right,frame_1677.jpg,none
1184,608,207,259,right,frame_10192.jpg,none
1231,513,141,240,right,frame_8966.jpg,none
1214,721,210,202,right,frame_9679.jpg,none
1036,620,213,285,right,frame_4442.jpg,none
1193,819,287,238,right,frame_9790.jpg,none
1192,837,163,243,right,frame_10315.jpg,none
1303,669,183,281,right,frame_9727.jpg,none
1349,756,248,178,right,frame_11118.jpg,none
1310,688,213,288,right,frame_9717.jpg,none
1177,565,177,206,right,frame_9565.jpg,none
1218,845,177,235,right,frame_10346.jpg,none
1223,691,202,222,right,frame_10246.jpg,none
1163,608,179,236,right,frame_9661.jpg,none
1041,532,161,185,right,frame_9549.jpg,none
1042,125,190,351,left,frame_8770.jpg,none
1023,871,177,149,left,frame_4152.jpg,none
1028,671,154,207,left,frame_8559.jpg,none
1025,207,188,407,left,frame_8767.jpg,none
619,779,208,289,left,frame_8579.jpg,none
777,824,169,203,left,frame_1043.jpg,none
590,910,146,136,left,frame_3488.jpg,none
1089,637,182,281,left,frame_11494.jpg,none
709,769,210,295,left,frame_8576.jpg,none
547,273,263,304,left,frame_8456.jpg,none
296,629,201,244,left,frame_9232.jpg,none
622,667,101,160,left,frame_3511.jpg,none
826,582,139,141,left,frame_4196.jpg,none
636,419,348,323,left,frame_1481.jpg,none
625,551,130,190,left,frame_6961.jpg,none
609,825,135,146,left,frame_3493.jpg,none
606,331,228,362,left,frame_1090.jpg,none
749,620,138,148,left,frame_4183.jpg,none
524,856,171,177,left,frame_6943.jpg,none
977,556,314,238,left,frame_543.jpg,none
778,597,155,141,left,frame_4187.jpg,none
1527,845,256,230,left,frame_11551.jpg,none
619,588,136,184,left,frame_6959.jpg,none
657,348,225,341,left,frame_1088.jpg,none
365,350,403,472,left,frame_11510.jpg,none
786,662,184,220,left,frame_698.jpg,none
457,492,369,434,left,frame_11506.jpg,none
419,476,211,262,left,frame_8418.jpg,none
471,411,246,299,left,frame_8440.jpg,none
928,605,287,254,left,frame_546.jpg,none
699,357,205,327,left,frame_1087.jpg,none
206,671,225,299,left,frame_9237.jpg,none
1064,579,261,346,left,frame_11120.jpg,none
781,882,211,198,left,frame_8541.jpg,none
564,812,302,268,left,frame_6082.jpg,none
938,570,126,206,left,frame_1057.jpg,none
952,446,212,188,left,frame_10705.jpg,none
487,796,212,284,left,frame_8583.jpg,none
285,529,362,457,left,frame_10787.jpg,none
421,478,211,259,left,frame_8417.jpg,none
964,765,151,175,left,frame_5897.jpg,none
832,565,146,152,left,frame_4210.jpg,none
999,637,243,329,left,frame_10773.jpg,none
816,436,235,267,left,frame_1728.jpg,none
835,765,142,218,left,frame_4620.jpg,none
793,444,262,296,left,frame_1730.jpg,none
643,788,170,220,left,frame_5805.jpg,none
370,623,185,210,left,frame_9228.jpg,none
582,737,154,158,left,frame_6949.jpg,none
718,652,141,160,left,frame_4180.jpg,none
653,803,175,263,left,frame_5802.jpg,none
746,690,161,213,left,frame_686.jpg,none
730,704,167,209,left,frame_684.jpg,none
799,477,232,241,left,frame_6849.jpg,none
850,362,157,151,left,frame_6046.jpg,none
540,620,334,338,left,frame_6069.jpg,none
809,441,249,274,left,frame_1729.jpg,none
379,347,333,292,left,frame_11546.jpg,none
747,31,378,324,left,frame_6754.jpg,none
623,504,111,189,left,frame_6965.jpg,none
1168,411,205,205,left,frame_4946.jpg,none
739,699,168,207,left,frame_685.jpg,none
423,477,220,268,left,frame_8424.jpg,none
714,720,169,210,left,frame_682.jpg,none
748,690,172,202,left,frame_687.jpg,none
908,521,142,185,left,frame_9922.jpg,none
944,812,162,171,left,frame_5895.jpg,none
811,541,171,157,left,frame_758.jpg,none
935,843,171,167,left,frame_5894.jpg,none
838,685,246,173,left,frame_749.jpg,none
438,360,330,271,left,frame_11550.jpg,none
639,719,169,361,left,frame_8850.jpg,none
830,574,139,154,left,frame_4204.jpg,none
873,814,196,256,left,frame_8545.jpg,none
444,460,228,277,left,frame_8432.jpg,none
850,740,121,189,left,frame_4624.jpg,none
1003,899,163,181,left,frame_10530.jpg,none
390,626,180,201,left,frame_9226.jpg,none
432,472,221,277,left,frame_8427.jpg,none
994,413,192,472,left,frame_8762.jpg,none
955,547,127,209,left,frame_1059.jpg,none
946,743,174,258,left,frame_8549.jpg,none
899,738,190,241,left,frame_8570.jpg,none
828,334,176,189,left,frame_6049.jpg,none
1043,617,210,284,left,frame_10771.jpg,none
418,476,351,430,left,frame_11131.jpg,none
396,326,406,284,left,frame_11536.jpg,none
946,562,125,204,left,frame_1058.jpg,none
838,562,140,139,left,frame_4214.jpg,none
1016,681,152,218,left,frame_8556.jpg,none
79,643,389,437,left,frame_9695.jpg,none
550,270,263,295,left,frame_8457.jpg,none
499,358,252,310,left,frame_8445.jpg,none
391,323,406,288,left,frame_11537.jpg,none
988,686,139,184,left,frame_5901.jpg,none
674,763,169,218,left,frame_678.jpg,none
526,622,160,176,left,frame_9212.jpg,none
858,751,260,247,left,frame_550.jpg,none
907,622,143,207,left,frame_1053.jpg,none
902,748,313,225,left,frame_746.jpg,none
850,640,262,153,left,frame_9930.jpg,none
813,722,142,128,left,frame_6291.jpg,none
911,666,335,342,left,frame_6861.jpg,none
899,450,370,297,left,frame_4961.jpg,none
949,435,211,190,left,frame_10704.jpg,none
672,556,186,467,left,frame_8848.jpg,none
529,280,268,304,left,frame_8453.jpg,none
536,622,160,180,left,frame_9211.jpg,none
50,156,458,580,left,frame_1102.jpg,none
733,362,189,307,left,frame_1086.jpg,none
1184,378,262,199,left,frame_4951.jpg,none
710,647,230,232,left,frame_3668.jpg,none
392,378,385,308,left,frame_11514.jpg,none
757,680,170,206,left,frame_689.jpg,none
1144,358,317,201,left,frame_4954.jpg,none
648,799,167,243,left,frame_5803.jpg,none
836,564,145,145,left,frame_4212.jpg,none
627,499,300,276,left,frame_6062.jpg,none
960,530,257,201,left,frame_10709.jpg,none
636,787,176,192,left,frame_8378.jpg,none
834,580,137,146,left,frame_4200.jpg,none
721,715,182,249,left,frame_3663.jpg,none
860,883,180,191,left,frame_4167.jpg,none
574,325,235,363,left,frame_1091.jpg,none
798,591,153,140,left,frame_4189.jpg,none
814,532,154,136,left,frame_765.jpg,none
433,623,173,184,left,frame_9222.jpg,none
794,805,154,197,left,frame_1044.jpg,none
1023,541,269,213,left,frame_538.jpg,none
431,472,227,276,left,frame_8428.jpg,none
597,876,146,136,left,frame_3490.jpg,none
1014,245,208,419,left,frame_8766.jpg,none
354,411,379,329,left,frame_11138.jpg,none
788,40,334,276,left,frame_6753.jpg,none
929,775,342,250,left,frame_745.jpg,none
716,655,218,233,left,frame_3667.jpg,none
648,633,184,417,left,frame_8849.jpg,none
831,845,149,202,left,frame_4617.jpg,none
859,695,145,213,left,frame_1049.jpg,none
809,781,161,203,left,frame_1045.jpg,none
770,671,180,208,left,frame_692.jpg,none
883,474,293,309,left,frame_6856.jpg,none
595,674,338,381,left,frame_10782.jpg,none
763,889,205,191,left,frame_8540.jpg,none
830,567,148,155,left,frame_4209.jpg,none
1012,286,189,430,left,frame_8765.jpg,none
908,543,200,162,left,frame_9915.jpg,none
578,544,314,311,left,frame_6065.jpg,none
368,323,410,292,left,frame_11538.jpg,none
630,817,174,217,left,frame_675.jpg,none
372,269,305,422,left,frame_1096.jpg,none
738,790,139,137,left,frame_6284.jpg,none
951,713,185,219,left,frame_8568.jpg,none
528,526,330,417,left,frame_11129.jpg,none
830,572,139,152,left,frame_4206.jpg,none
681,752,174,212,left,frame_679.jpg,none
446,452,231,286,left,frame_8433.jpg,none
434,484,224,249,left,frame_8412.jpg,none
704,684,150,164,left,frame_4178.jpg,none
295,353,323,310,left,frame_10801.jpg,none
582,785,213,295,left,frame_8580.jpg,none
418,477,220,263,left,frame_8422.jpg,none
1020,677,152,215,left,frame_8557.jpg,none
769,601,154,147,left,frame_4186.jpg,none
1010,534,290,217,left,frame_539.jpg,none
116,614,381,465,left,frame_9697.jpg,none
1031,177,191,389,left,frame_8768.jpg,none
926,591,135,208,left,frame_1055.jpg,none
870,128,172,326,left,frame_8837.jpg,none
1381,652,172,205,left,frame_6058.jpg,none
799,590,156,138,left,frame_4190.jpg,none
972,568,296,243,left,frame_544.jpg,none
814,537,174,154,left,frame_759.jpg,none
808,577,165,153,left,frame_755.jpg,none
850,835,200,245,left,frame_8544.jpg,none
837,758,132,195,left,frame_4622.jpg,none
465,425,238,292,left,frame_8438.jpg,none
917,616,348,324,left,frame_6860.jpg,none
959,455,212,197,left,frame_10706.jpg,none
563,794,180,286,left,frame_8581.jpg,none
735,445,342,377,left,frame_1732.jpg,none
364,413,373,316,left,frame_11139.jpg,none
162,206,411,521,left,frame_1100.jpg,none
798,870,219,210,left,frame_8542.jpg,none
1535,852,259,228,left,frame_11555.jpg,none
838,740,150,202,left,frame_1047.jpg,none
835,757,203,256,left,frame_8572.jpg,none
718,664,219,240,left,frame_3666.jpg,none
808,588,152,133,left,frame_4191.jpg,none
175,800,214,280,left,frame_9241.jpg,none
453,442,235,288,left,frame_8435.jpg,none
556,705,316,362,left,frame_6075.jpg,none
1031,0,169,288,left,frame_8782.jpg,none
974,630,322,319,left,frame_11282.jpg,none
784,792,115,172,left,frame_6416.jpg,none
181,708,232,315,left,frame_9239.jpg,none
1009,694,152,218,left,frame_8555.jpg,none
402,624,178,198,left,frame_9225.jpg,none
54,667,411,413,left,frame_9694.jpg,none
1377,894,146,186,left,frame_6047.jpg,none
763,605,150,147,left,frame_4185.jpg,none
708,738,229,276,left,frame_3662.jpg,none
581,772,301,308,left,frame_6079.jpg,none
542,621,164,174,left,frame_9210.jpg,none
262,732,188,335,left,frame_3571.jpg,none
259,637,213,263,left,frame_9234.jpg,none
953,504,255,207,left,frame_10708.jpg,none
989,536,209,488,left,frame_8760.jpg,none
478,400,240,306,left,frame_8441.jpg,none
912,772,183,265,left,frame_8547.jpg,none
469,419,242,301,left,frame_8439.jpg,none
702,729,173,210,left,frame_681.jpg,none
437,468,224,280,left,frame_8429.jpg,none
427,481,210,255,left,frame_8415.jpg,none
548,591,325,345,left,frame_6068.jpg,none
519,916,169,164,left,frame_6941.jpg,none
381,625,183,197,left,frame_9227.jpg,none
921,535,167,184,left,frame_9918.jpg,none
912,540,196,173,left,frame_9916.jpg,none
879,728,294,204,left,frame_747.jpg,none
1022,603,278,347,left,frame_11121.jpg,none
752,612,150,149,left,frame_4184.jpg,none
717,482,327,385,left,frame_1733.jpg,none
1023,620,230,316,left,frame_10772.jpg,none
985,547,333,230,left,frame_542.jpg,none
948,436,211,174,left,frame_10703.jpg,none
768,674,177,210,left,frame_691.jpg,none
919,900,177,180,left,frame_4165.jpg,none
782,380,181,281,left,frame_1084.jpg,none
953,584,295,253,left,frame_545.jpg,none
700,512,328,400,left,frame_1734.jpg,none
824,80,278,215,left,frame_6752.jpg,none
809,538,179,146,left,frame_760.jpg,none
420,480,218,261,left,frame_8421.jpg,none
367,328,327,307,left,frame_11544.jpg,none
497,374,242,309,left,frame_8444.jpg,none
829,571,140,153,left,frame_4205.jpg,none
883,651,148,218,left,frame_1051.jpg,none
395,360,331,288,left,frame_11547.jpg,none
630,344,229,341,left,frame_1089.jpg,none
1527,845,268,229,left,frame_11554.jpg,none
616,601,146,186,left,frame_6958.jpg,none
709,701,151,170,left,frame_4177.jpg,none
1141,347,324,225,left,frame_4955.jpg,none
217,429,353,415,left,frame_10790.jpg,none
822,583,139,136,left,frame_4194.jpg,none
535,808,171,168,left,frame_6945.jpg,none
816,712,141,129,left,frame_6292.jpg,none
971,698,186,220,left,frame_8567.jpg,none
468,500,343,436,left,frame_11130.jpg,none
932,579,128,207,left,frame_1056.jpg,none
440,466,224,284,left,frame_8430.jpg,none
1041,880,182,164,left,frame_4155.jpg,none
811,649,199,157,left,frame_751.jpg,none
970,657,224,423,left,frame_8758.jpg,none
986,710,154,248,left,frame_8552.jpg,none
999,367,191,461,left,frame_8763.jpg,none
219,380,353,409,left,frame_10792.jpg,none
834,579,136,146,left,frame_4199.jpg,none
915,630,281,254,left,frame_547.jpg,none
857,695,301,372,left,frame_10777.jpg,none
910,549,212,176,left,frame_9913.jpg,none
804,762,203,269,left,frame_8573.jpg,none
824,853,207,227,left,frame_8543.jpg,none
428,480,210,252,left,frame_8414.jpg,none
608,519,309,286,left,frame_6063.jpg,none
872,672,144,215,left,frame_1050.jpg,none
1045,83,192,334,left,frame_8772.jpg,none
419,477,214,264,left,frame_8419.jpg,none
617,425,384,353,left,frame_1480.jpg,none
613,672,195,176,left,frame_8382.jpg,none
616,832,177,235,left,frame_674.jpg,none
782,748,139,137,left,frame_6287.jpg,none
