Time,left_none,left_precision,left_power,separator,right_none,right_precision,right_power
253.74 sec,0,0,0,0,0,0,0
253.76 sec,0,0,0,0,0,0,0
253.78 sec,0,0,0,0,0,0,0
253.8 sec,0,0,0,0,0,0,0
253.82 sec,0,0,0,0,0,0,0
253.84 sec,0,0,0,0,0,0,0
253.86 sec,0,0,0,0,0,0,0
253.88 sec,0,0,0,0,0,0,0
253.9 sec,0,0,0,0,0,0,0
253.92 sec,0,0,0,0,0,0,0
253.94 sec,0,0,0,0,0,0,0
253.96 sec,0,0,0,0,0,0,0
253.98 sec,0,0,0,0,0,0,0
254 sec,0,0,0,0,0,0,0
254.02 sec,0,0,0,0,0,0,0
254.04 sec,0,0,0,0,0,0,0
254.06 sec,0,0,0,0,0,0,0
254.08 sec,0,0,0,0,0,0,0
254.1 sec,0,0,0,0,0,0,0
254.12 sec,0,0,0,0,0,0,0
254.14 sec,0,0,0,0,0,0,0
254.16 sec,0,0,0,0,0,0,0
254.18 sec,0,0,0,0,0,0,0
254.2 sec,0,0,0,0,0,0,0
254.22 sec,0,0,0,0,0,0,0
254.24 sec,0,0,0,0,0,0,0
254.26 sec,0,0,0,0,0,0,0
254.28 sec,0,0,0,0,0,0,0
254.3 sec,0,0,0,0,0,0,0
254.32 sec,0,0,0,0,0,0,0
254.34 sec,0,0,0,0,0,0,0
254.36 sec,0,0,0,0,0,0,0
254.38 sec,0,0,0,0,0,0,0
254.4 sec,0,0,0,0,0,0,0
254.42 sec,0,0,0,0,0,0,0
254.44 sec,0,0,0,0,0,0,0
254.46 sec,0,0,0,0,0,0,0
254.48 sec,0,0,0,0,0,0,0
254.5 sec,0,0,0,0,0,0,0
254.52 sec,0,0,0,0,0,0,0
254.54 sec,0,0,0,0,0,0,0
254.56 sec,0,0,0,0,0,0,0
254.58 sec,0,0,0,0,0,0,0
254.6 sec,0,0,0,0,0,0,0
254.62 sec,0,0,0,0,0,0,0
254.64 sec,0,0,0,0,0,0,0
254.66 sec,0,0,0,0,0,0,0
254.68 sec,0,0,0,0,0,0,0
254.7 sec,0,0,0,0,0,0,0
254.72 sec,0,0,0,0,0,0,0
254.74 sec,0,0,0,0,0,0,0
254.76 sec,0,0,0,0,0,0,0
254.78 sec,0,0,0,0,0,0,0
254.8 sec,0,0,0,0,0,0,0
254.82 sec,0,0,0,0,0,0,0
254.84 sec,0,0,0,0,0,0,0
254.86 sec,0,0,0,0,0,0,0
254.88 sec,0,0,0,0,0,0,0
254.9 sec,0,0,0,0,0,0,0
254.92 sec,0,0,0,0,0,0,0
254.94 sec,0,0,0,0,0,0,0
254.96 sec,0,0,0,0,0,0,0
254.98 sec,0,0,0,0,0,0,0
255 sec,0,0,0,0,0,0,0
255.02 sec,0,0,0,0,0,0,0
255.04 sec,0,0,0,0,0,0,0
255.06 sec,0,0,0,0,0,0,0
255.08 sec,0,0,0,0,0,0,0
255.1 sec,0,0,0,0,0,0,0
255.12 sec,0,0,0,0,0,0,0
255.14 sec,0,0,0,0,0,0,0
255.16 sec,0,0,0,0,0,0,0
255.18 sec,0,0,0,0,0,0,0
255.2 sec,0,0,0,0,0,0,0
255.22 sec,0,0,0,0,0,0,0
255.24 sec,0,0,0,0,0,0,0
255.26 sec,0,0,0,0,0,0,0
255.28 sec,0,0,0,0,0,0,0
255.3 sec,0,0,0,0,0,0,0
255.32 sec,0,0,0,0,0,0,0
255.34 sec,0,0,0,0,0,0,0
255.36 sec,0,0,0,0,0,0,0
255.38 sec,0,0,0,0,0,0,0
255.4 sec,0,0,0,0,0,0,0
255.42 sec,0,0,0,0,0,0,0
255.44 sec,0,0,0,0,0,0,0
255.46 sec,0,0,0,0,0,0,0
255.48 sec,0,0,0,0,0,0,0
255.5 sec,0,0,0,0,0,0,0
255.52 sec,0,0,0,0,0,0,0
255.54 sec,0,0,0,0,0,0,0
255.56 sec,0,0,0,0,0,0,0
255.58 sec,0,0,0,0,0,0,0
255.6 sec,0,0,0,0,0,0,0
255.62 sec,0,0,0,0,0,0,0
255.64 sec,0,0,0,0,0,0,0
255.66 sec,0,0,0,0,0,0,0
255.68 sec,0,0,0,0,0,0,0
255.7 sec,0,0,0,0,0,0,0
255.72 sec,0,0,0,0,0,0,0
255.74 sec,0,0,0,0,0,0,0
255.76 sec,0,0,0,0,0,0,0
255.78 sec,0,0,0,0,0,0,0
255.8 sec,0,0,0,0,0,0,0
255.82 sec,0,0,0,0,0,0,0
255.84 sec,0,0,0,0,0,0,0
255.86 sec,0,0,0,0,0,0,0
255.88 sec,0,0,0,0,0,0,0
255.9 sec,0,0,0,0,0,0,0
255.92 sec,0,0,0,0,0,0,0
255.94 sec,0,0,0,0,0,0,0
255.96 sec,0,0,0,0,0,0,0
255.98 sec,0,0,0,0,0,0,0
256 sec,0,0,0,0,0,0,0
256.02 sec,0,0,0,0,0,0,0
256.04 sec,0,0,0,0,0,0,0
256.06 sec,0,0,0,0,0,0,0
256.08 sec,0,0,0,0,0,0,0
256.1 sec,0,0,0,0,0,0,0
256.12 sec,0,0,0,0,0,0,0
256.14 sec,0,0,0,0,0,0,0
256.16 sec,0,0,0,0,0,0,0
256.18 sec,0,0,0,0,0,0,0
256.2 sec,0,0,0,0,0,0,0
256.22 sec,0,0,0,0,0,0,0
256.24 sec,0,0,0,0,0,0,0
256.26 sec,0,0,0,0,0,0,0
256.28 sec,0,0,0,0,0,0,0
256.3 sec,0,0,0,0,0,0,0
256.32 sec,0,0,0,0,0,0,0
256.34 sec,0,0,0,0,0,0,0
256.36 sec,0,0,0,0,0,0,0
256.38 sec,0,0,0,0,0,0,0
256.4 sec,0,0,0,0,0,0,0
256.42 sec,0,0,0,0,0,0,0
256.44 sec,0,0,0,0,0,0,0
256.46 sec,0,0,0,0,0,0,0
256.48 sec,0,0,0,0,0,0,0
256.5 sec,0,0,0,0,0,0,0
256.52 sec,0,0,0,0,0,0,0
256.54 sec,0,0,0,0,0,0,0
256.56 sec,0,0,0,0,0,0,0
256.58 sec,0,0,0,0,0,0,0
256.6 sec,0,0,0,0,0,0,0
256.62 sec,0,0,0,0,0,0,0
256.64 sec,0,0,0,0,0,0,0
256.66 sec,0,0,0,0,0,0,0
256.68 sec,0,0,0,0,0,0,0
256.7 sec,0,0,0,0,0,0,0
256.72 sec,0,0,0,0,0,0,0
256.74 sec,0,0,0,0,0,0,0
256.76 sec,0,0,0,0,0,0,0
256.78 sec,0,0,0,0,0,0,0
256.8 sec,0,0,0,0,0,0,0
256.82 sec,0,0,0,0,0,0,0
256.84 sec,0,0,0,0,0,0,0
256.86 sec,0,0,0,0,0,0,0
256.88 sec,0,0,0,0,0,0,0
256.9 sec,0,0,0,0,0,0,0
256.92 sec,0,0,0,0,0,0,0
256.94 sec,0,0,0,0,0,0,0
256.96 sec,0,0,0,0,0,0,0
256.98 sec,0,0,0,0,0,0,0
257 sec,0,0,0,0,0,0,0
257.02 sec,0,0,0,0,0,0,0
257.04 sec,0,0,0,0,0,0,0
257.06 sec,0,0,0,0,0,0,0
257.08 sec,0,0,0,0,0,0,0
257.1 sec,0,0,0,0,0,0,0
257.12 sec,0,0,0,0,0,0,0
257.14 sec,0,0,0,0,0,0,0
257.16 sec,0,0,0,0,0,0,0
257.18 sec,0,0,0,0,0,0,0
257.2 sec,0,0,0,0,0,0,0
257.22 sec,0,0,0,0,0,0,0
257.24 sec,0,0,0,0,0,0,0
257.26 sec,0,0,0,0,0,0,0
257.28 sec,0,0,0,0,0,0,0
257.3 sec,0,0,0,0,0,0,0
257.32 sec,0,0,0,0,0,0,0
257.34 sec,0,0,0,0,0,0,0
257.36 sec,0,0,0,0,0,0,0
257.38 sec,0,0,0,0,0,0,0
257.4 sec,0,0,0,0,0,0,0
257.42 sec,0,0,0,0,0,0,0
257.44 sec,0,0,0,0,0,0,0
257.46 sec,0,0,0,0,0,0,0
257.48 sec,0,0,0,0,0,0,0
257.5 sec,0,0,0,0,0,0,0
257.52 sec,0,0,0,0,0,0,0
257.54 sec,0,0,0,0,0,0,0
257.56 sec,0,0,0,0,0,0,0
257.58 sec,0,0,0,0,0,0,0
257.6 sec,0,0,0,0,0,0,0
257.62 sec,0,0,0,0,0,0,0
257.64 sec,0,0,0,0,0,0,0
257.66 sec,0,0,0,0,0,0,0
257.68 sec,0,0,0,0,0,0,0
257.7 sec,0,0,0,0,0,0,0
257.72 sec,0,0,0,0,0,0,0
257.74 sec,0,0,0,0,0,0,0
257.76 sec,0,0,0,0,0,0,0
257.78 sec,0,0,0,0,0,0,0
257.8 sec,0,0,0,0,0,0,0
257.82 sec,0,0,0,0,0,0,0
257.84 sec,0,0,0,0,0,0,0
257.86 sec,0,0,0,0,0,0,0
257.88 sec,0,0,0,0,0,0,0
257.9 sec,0,0,0,0,0,0,0
257.92 sec,0,0,0,0,0,0,0
257.94 sec,0,0,0,0,0,0,0
257.96 sec,0,0,0,0,0,0,0
257.98 sec,0,0,0,0,0,0,0
258 sec,0,0,0,0,0,0,0
258.02 sec,0,0,0,0,0,0,0
258.04 sec,0,0,0,0,0,0,0
258.06 sec,0,0,0,0,0,0,0
258.08 sec,0,0,0,0,0,0,0
258.1 sec,0,0,0,0,0,0,0
258.12 sec,0,0,0,0,0,0,0
258.14 sec,0,0,0,0,0,0,0
258.16 sec,0,0,0,0,0,0,0
258.18 sec,0,0,0,0,0,0,0
258.2 sec,0,0,0,0,0,0,0
258.22 sec,0,0,0,0,0,0,0
258.24 sec,0,0,0,0,0,0,0
258.26 sec,0,0,0,0,0,0,0
258.28 sec,0,0,0,0,0,0,0
258.3 sec,0,0,0,0,0,0,0
258.32 sec,0,0,0,0,0,0,0
258.34 sec,0,0,0,0,0,0,0
258.36 sec,0,0,0,0,0,0,0
258.38 sec,0,0,0,0,0,0,0
258.4 sec,0,0,0,0,0,0,0
258.42 sec,0,0,0,0,0,0,0
258.44 sec,0,0,0,0,0,0,0
258.46 sec,0,0,0,0,0,0,0
258.48 sec,0,0,0,0,0,0,0
258.5 sec,0,0,0,0,0,0,0
258.52 sec,0,0,0,0,0,0,0
258.54 sec,0,0,0,0,0,0,0
258.56 sec,0,0,0,0,0,0,0
258.58 sec,0,0,0,0,0,0,0
258.6 sec,0,0,0,0,0,0,0
258.62 sec,0,0,0,0,0,0,0
258.64 sec,0,0,0,0,0,0,0
258.66 sec,0,0,0,0,0,0,0
258.68 sec,0,0,0,0,0,0,0
258.7 sec,0,0,0,0,0,0,0
258.72 sec,0,0,0,0,0,0,0
258.74 sec,0,0,0,0,0,0,0
258.76 sec,0,0,0,0,0,0,0
258.78 sec,0,0,0,0,0,0,0
258.8 sec,0,0,0,0,0,0,0
258.82 sec,0,0,0,0,0,0,0
258.84 sec,0,0,0,0,0,0,0
258.86 sec,0,0,0,0,0,0,0
258.88 sec,0,0,0,0,0,0,0
258.9 sec,0,0,0,0,0,0,0
258.92 sec,0,0,0,0,0,0,0
258.94 sec,0,0,0,0,0,0,0
258.96 sec,0,0,0,0,0,0,0
258.98 sec,0,0,0,0,0,0,0
259 sec,0,0,0,0,0,0,0
259.02 sec,0,0,0,0,0,0,0
259.04 sec,0,0,0,0,0,0,0
259.06 sec,0,0,0,0,0,0,0
259.08 sec,0,0,0,0,0,0,0
259.1 sec,0,0,0,0,0,0,0
259.12 sec,0,0,0,0,0,0,0
259.14 sec,0,0,0,0,0,0,0
259.16 sec,0,0,0,0,0,0,0
259.18 sec,0,0,0,0,0,0,0
259.2 sec,0,0,0,0,0,0,0
259.22 sec,0,0,0,0,0,0,0
259.24 sec,0,0,0,0,0,0,0
259.26 sec,0,0,0,0,0,0,0
259.28 sec,0,0,0,0,0,0,0
259.3 sec,0,0,0,0,0,0,0
259.32 sec,0,0,0,0,0,0,0
259.34 sec,0,0,0,0,0,0,0
259.36 sec,0,0,0,0,0,0,0
259.38 sec,0,0,0,0,0,0,0
259.4 sec,0,0,0,0,0,0,0
259.42 sec,0,0,0,0,0,0,0
259.44 sec,0,0,0,0,0,0,0
259.46 sec,0,0,0,0,0,0,0
259.48 sec,0,0,0,0,0,0,0
259.5 sec,0,0,0,0,0,0,0
259.52 sec,0,0,0,0,0,0,0
259.54 sec,0,0,0,0,0,0,0
259.56 sec,0,0,0,0,0,0,0
259.58 sec,0,0,0,0,0,0,0
259.6 sec,0,0,0,0,0,0,0
259.62 sec,0,0,0,0,0,0,0
259.64 sec,0,0,0,0,0,0,0
259.66 sec,0,0,0,0,0,0,0
259.68 sec,0,0,0,0,0,0,0
259.7 sec,0,0,0,0,0,0,0
259.72 sec,0,0,0,0,0,0,0
259.74 sec,0,0,0,0,0,0,0
259.76 sec,0,0,0,0,0,0,0
259.78 sec,0,0,0,0,0,0,0
259.8 sec,0,0,0,0,0,0,0
259.82 sec,0,0,0,0,0,0,0
259.84 sec,0,0,0,0,0,0,0
259.86 sec,0,0,0,0,0,0,0
259.88 sec,0,0,0,0,0,0,0
259.9 sec,0,0,0,0,0,0,0
259.92 sec,0,0,0,0,0,0,0
259.94 sec,0,0,0,0,0,0,0
259.96 sec,0,0,0,0,0,0,0
259.98 sec,0,0,0,0,0,0,0
260 sec,0,0,0,0,0,0,0
260.02 sec,0,0,0,0,0,0,0
260.04 sec,0,0,0,0,0,0,0
260.06 sec,0,0,0,0,0,0,0
260.08 sec,0,0,0,0,0,0,0
260.1 sec,0,0,0,0,0,0,0
260.12 sec,0,0,0,0,0,0,0
260.14 sec,0,0,0,0,0,0,0
260.16 sec,0,0,0,0,0,0,0
260.18 sec,0,0,0,0,0,0,0
260.2 sec,0,0,0,0,0,0,0
260.22 sec,0,0,0,0,0,0,0
260.24 sec,0,0,0,0,0,0,0
260.26 sec,0,0,0,0,0,0,0
260.28 sec,0,0,0,0,0,0,0
260.3 sec,0,0,0,0,0,0,0
260.32 sec,0,0,0,0,0,0,0
260.34 sec,0,0,0,0,0,0,0
260.36 sec,0,0,0,0,0,0,0
260.38 sec,0,0,0,0,0,0,0
260.4 sec,0,0,0,0,0,0,0
260.42 sec,0,0,0,0,0,0,0
260.44 sec,0,0,0,0,0,0,0
260.46 sec,0,0,0,0,0,0,0
260.48 sec,0,0,0,0,0,0,0
260.5 sec,0,0,0,0,0,0,0
260.52 sec,0,0,0,0,0,0,0
260.54 sec,0,0,0,0,0,0,0
260.56 sec,0,0,0,0,0,0,0
260.58 sec,0,0,0,0,0,0,0
260.6 sec,0,0,0,0,0,0,0
260.62 sec,0,0,0,0,0,0,0
260.64 sec,0,0,0,0,0,0,0
260.66 sec,0,0,0,0,0,0,0
260.68 sec,0,0,0,0,0,0,0
260.7 sec,0,0,0,0,0,0,0
260.72 sec,0,0,0,0,0,0,0
260.74 sec,0,0,0,0,0,0,0
260.76 sec,0,0,0,0,0,0,0
260.78 sec,0,0,0,0,0,0,0
260.8 sec,0,0,0,0,0,0,0
260.82 sec,0,0,0,0,0,0,0
260.84 sec,0,0,0,0,0,0,0
260.86 sec,0,0,0,0,0,0,0
260.88 sec,0,0,0,0,0,0,0
260.9 sec,0,0,0,0,0,0,0
260.92 sec,0,0,0,0,0,0,0
260.94 sec,0,0,0,0,0,0,0
260.96 sec,0,0,0,0,0,0,0
260.98 sec,0,0,0,0,0,0,0
261 sec,0,0,0,0,0,0,0
261.02 sec,0,0,0,0,0,0,0
261.04 sec,0,0,0,0,0,0,0
261.06 sec,0,0,0,0,0,0,0
261.08 sec,0,0,0,0,0,0,0
261.1 sec,0,0,0,0,0,0,0
261.12 sec,0,0,0,0,0,0,0
261.14 sec,0,0,0,0,0,0,0
261.16 sec,0,0,0,0,0,0,0
261.18 sec,0,0,0,0,0,0,0
261.2 sec,0,0,0,0,0,0,0
261.22 sec,0,0,0,0,0,0,0
261.24 sec,0,0,0,0,0,0,0
261.26 sec,0,0,0,0,0,0,0
261.28 sec,0,0,0,0,0,0,0
261.3 sec,0,0,0,0,0,0,0
261.32 sec,0,0,0,0,0,0,0
261.34 sec,0,0,0,0,0,0,0
261.36 sec,0,0,0,0,0,0,0
261.38 sec,0,0,0,0,0,0,0
261.4 sec,0,0,0,0,0,0,0
261.42 sec,0,0,0,0,0,0,0
261.44 sec,0,0,0,0,0,0,0
261.46 sec,0,0,0,0,0,0,0
261.48 sec,0,0,0,0,0,0,0
261.5 sec,0,0,0,0,0,0,0
261.52 sec,0,0,0,0,0,0,0
261.54 sec,0,0,0,0,0,0,0
261.56 sec,0,0,0,0,0,0,0
261.58 sec,0,0,0,0,0,0,0
261.6 sec,0,0,0,0,0,0,0
261.62 sec,0,0,0,0,0,0,0
261.64 sec,0,0,0,0,0,0,0
261.66 sec,0,0,0,0,0,0,0
261.68 sec,0,0,0,0,0,0,0
261.7 sec,0,0,0,0,0,0,0
261.72 sec,0,0,0,0,0,0,0
261.74 sec,0,0,0,0,0,0,0
261.76 sec,0,0,0,0,0,0,0
261.78 sec,0,0,0,0,0,0,0
261.8 sec,0,0,0,0,0,0,0
261.82 sec,0,0,0,0,0,0,0
261.84 sec,0,0,0,0,0,0,0
261.86 sec,0,0,0,0,0,0,0
261.88 sec,0,0,0,0,0,0,0
261.9 sec,0,0,0,0,0,0,0
261.92 sec,0,0,0,0,0,0,0
261.94 sec,0,0,0,0,0,0,0
261.96 sec,0,0,0,0,0,0,0
261.98 sec,0,0,0,0,0,0,0
262 sec,0,0,0,0,0,0,0
262.02 sec,0,0,0,0,0,0,0
262.04 sec,0,0,0,0,0,0,0
262.06 sec,0,0,0,0,0,0,0
262.08 sec,0,0,0,0,0,0,0
262.1 sec,0,0,0,0,0,0,0
262.12 sec,0,0,0,0,0,0,0
262.14 sec,0,0,0,0,0,0,0
262.16 sec,0,0,0,0,0,0,0
262.18 sec,0,0,0,0,0,0,0
262.2 sec,0,0,0,0,0,0,0
262.22 sec,0,0,0,0,0,0,0
262.24 sec,0,0,0,0,0,0,0
262.26 sec,0,0,0,0,0,0,0
262.28 sec,0,0,0,0,0,0,0
262.3 sec,0,0,0,0,0,0,0
262.32 sec,0,0,0,0,0,0,0
262.34 sec,0,0,0,0,0,0,0
262.36 sec,0,0,0,0,0,0,0
262.38 sec,0,0,0,0,0,0,0
262.4 sec,0,0,0,0,0,0,0
262.42 sec,0,0,0,0,0,0,0
262.44 sec,0,0,0,0,0,0,0
262.46 sec,0,0,0,0,0,0,0
262.48 sec,0,0,0,0,0,0,0
262.5 sec,0,0,0,0,0,0,0
262.52 sec,0,0,0,0,0,0,0
262.54 sec,0,0,0,0,0,0,0
262.56 sec,0,0,0,0,0,0,0
262.58 sec,0,0,0,0,0,0,0
262.6 sec,0,0,0,0,0,0,0
262.62 sec,0,0,0,0,0,0,0
262.64 sec,0,0,0,0,0,0,0
262.66 sec,0,0,0,0,0,0,0
262.68 sec,0,0,0,0,0,0,0
262.7 sec,0,0,0,0,0,0,0
262.72 sec,0,0,0,0,0,0,0
262.74 sec,0,0,0,0,0,0,0
262.76 sec,0,0,0,0,0,0,0
262.78 sec,0,0,0,0,0,0,0
262.8 sec,0,0,0,0,0,0,0
262.82 sec,0,0,0,0,0,0,0
262.84 sec,0,0,0,0,0,0,0
262.86 sec,0,0,0,0,0,0,0
262.88 sec,0,0,0,0,0,0,0
262.9 sec,0,0,0,0,0,0,0
262.92 sec,0,0,0,0,0,0,0
262.94 sec,0,0,0,0,0,0,0
262.96 sec,0,0,0,0,0,0,0
262.98 sec,0,0,0,0,0,0,0
263 sec,0,0,0,0,0,0,0
263.02 sec,0,0,0,0,0,0,0
263.04 sec,0,0,0,0,0,0,0
263.06 sec,0,0,0,0,0,0,0
263.08 sec,0,0,0,0,0,0,0
263.1 sec,0,0,0,0,0,0,0
263.12 sec,0,0,0,0,0,0,0
263.14 sec,0,0,0,0,0,0,0
263.16 sec,0,0,0,0,0,0,0
263.18 sec,0,0,0,0,0,0,0
263.2 sec,0,0,0,0,0,0,0
263.22 sec,0,0,0,0,0,0,0
263.24 sec,0,0,0,0,0,0,0
263.26 sec,0,0,0,0,0,0,0
263.28 sec,0,0,0,0,0,0,0
263.3 sec,0,0,0,0,0,0,0
263.32 sec,0,0,0,0,0,0,0
263.34 sec,0,0,0,0,0,0,0
263.36 sec,0,0,0,0,0,0,0
263.38 sec,0,0,0,0,0,0,0
263.4 sec,0,0,0,0,0,0,0
263.42 sec,0,0,0,0,0,0,0
263.44 sec,0,0,0,0,0,0,0
263.46 sec,0,0,0,0,0,0,0
263.48 sec,0,0,0,0,0,0,0
263.5 sec,0,0,0,0,0,0,0
263.52 sec,0,0,0,0,0,0,0
263.54 sec,0,0,0,0,0,0,0
263.56 sec,0,0,0,0,0,0,0
263.58 sec,0,0,0,0,0,0,0
263.6 sec,0,0,0,0,0,0,0
263.62 sec,0,0,0,0,0,0,0
263.64 sec,0,0,0,0,0,0,0
263.66 sec,0,0,0,0,0,0,0
263.68 sec,0,0,0,0,0,0,0
263.7 sec,0,0,0,0,0,0,0
263.72 sec,0,0,0,0,0,0,0
263.74 sec,0,0,0,0,0,0,0
263.76 sec,0,0,0,0,0,0,0
263.78 sec,0,0,0,0,0,0,0
263.8 sec,0,0,0,0,0,0,0
263.82 sec,0,0,0,0,0,0,0
263.84 sec,0,0,0,0,0,0,0
263.86 sec,0,0,0,0,0,0,0
263.88 sec,0,0,0,0,0,0,0
263.9 sec,0,0,0,0,0,0,0
263.92 sec,0,0,0,0,0,0,0
263.94 sec,0,0,0,0,0,0,0
263.96 sec,0,0,0,0,0,0,0
263.98 sec,0,0,0,0,0,0,0
264 sec,0,0,0,0,0,0,0
264.02 sec,0,0,0,0,0,0,0
264.04 sec,0,0,0,0,0,0,0
264.06 sec,0,0,0,0,0,0,0
264.08 sec,0,0,0,0,0,0,0
264.1 sec,0,0,0,0,0,0,0
264.12 sec,0,0,0,0,0,0,0
264.14 sec,0,0,0,0,0,0,0
264.16 sec,0,0,0,0,0,0,0
264.18 sec,0,0,0,0,0,0,0
264.2 sec,0,0,0,0,0,0,0
264.22 sec,0,0,0,0,0,0,0
264.24 sec,0,0,0,0,0,0,0
264.26 sec,0,0,0,0,0,0,0
264.28 sec,0,0,0,0,0,0,0
264.3 sec,0,0,0,0,0,0,0
264.32 sec,0,0,0,0,0,0,0
264.34 sec,0,0,0,0,0,0,0
264.36 sec,0,0,0,0,0,0,0
264.38 sec,0,0,0,0,0,0,0
264.4 sec,0,0,0,0,0,0,0
264.42 sec,0,0,0,0,0,0,0
264.44 sec,0,0,0,0,0,0,0
264.46 sec,0,0,0,0,0,0,0
264.48 sec,0,0,0,0,0,0,0
264.5 sec,0,0,0,0,0,0,0
264.52 sec,0,0,0,0,0,0,0
264.54 sec,0,0,0,0,0,0,0
264.56 sec,0,0,0,0,0,0,0
264.58 sec,0,0,0,0,0,0,0
264.6 sec,0,0,0,0,0,0,0
264.62 sec,0,0,0,0,0,0,0
264.64 sec,0,0,0,0,0,0,0
264.66 sec,0,0,0,0,0,0,0
264.68 sec,0,0,0,0,0,0,0
264.7 sec,0,0,0,0,0,0,0
264.72 sec,0,0,0,0,0,0,0
264.74 sec,0,0,0,0,0,0,0
264.76 sec,0,0,0,0,0,0,0
264.78 sec,0,0,0,0,0,0,0
264.8 sec,0,0,0,0,0,0,0
264.82 sec,0,0,0,0,0,0,0
264.84 sec,0,0,0,0,0,0,0
264.86 sec,0,0,0,0,0,0,0
264.88 sec,0,0,0,0,0,0,0
264.9 sec,0,0,0,0,0,0,0
264.92 sec,0,0,0,0,0,0,0
264.94 sec,0,0,0,0,0,0,0
264.96 sec,0,0,0,0,0,0,0
264.98 sec,0,0,0,0,0,0,0
265 sec,0,0,0,0,0,0,0
265.02 sec,0,0,0,0,0,0,0
265.04 sec,0,0,0,0,0,0,0
265.06 sec,0,0,0,0,0,0,0
265.08 sec,0,0,0,0,0,0,0
265.1 sec,0,0,0,0,0,0,0
265.12 sec,0,0,0,0,0,0,0
265.14 sec,0,0,0,0,0,0,0
265.16 sec,0,0,0,0,0,0,0
265.18 sec,0,0,0,0,0,0,0
265.2 sec,0,0,0,0,0,0,0
265.22 sec,0,0,0,0,0,0,0
265.24 sec,0,0,0,0,0,0,0
265.26 sec,0,0,0,0,0,0,0
265.28 sec,0,0,0,0,0,0,0
265.3 sec,0,0,0,0,0,0,0
265.32 sec,0,0,0,0,0,0,0
265.34 sec,0,0,0,0,0,0,0
265.36 sec,0,0,0,0,0,0,0
265.38 sec,0,0,0,0,0,0,0
265.4 sec,0,0,0,0,0,0,0
265.42 sec,0,0,0,0,0,0,0
265.44 sec,0,0,0,0,0,0,0
265.46 sec,0,0,0,0,0,0,0
265.48 sec,0,0,0,0,0,0,0
265.5 sec,0,0,0,0,0,0,0
265.52 sec,0,0,0,0,0,0,0
265.54 sec,0,0,0,0,0,0,0
265.56 sec,0,0,0,0,0,0,0
265.58 sec,0,0,0,0,0,0,0
265.6 sec,0,0,0,0,0,0,0
265.62 sec,0,0,0,0,0,0,0
265.64 sec,0,0,0,0,0,0,0
265.66 sec,0,0,0,0,0,0,0
265.68 sec,0,0,0,0,0,0,0
265.7 sec,0,0,0,0,0,0,0
265.72 sec,0,0,0,0,0,0,0
265.74 sec,0,0,0,0,0,0,0
265.76 sec,0,0,0,0,0,0,0
265.78 sec,0,0,0,0,0,0,0
265.8 sec,0,0,0,0,0,0,0
265.82 sec,0,0,0,0,0,0,0
265.84 sec,0,0,0,0,0,0,0
265.86 sec,0,0,0,0,0,0,0
265.88 sec,0,0,0,0,0,0,0
265.9 sec,0,0,0,0,0,0,0
265.92 sec,0,0,0,0,0,0,0
265.94 sec,0,0,0,0,0,0,0
265.96 sec,0,0,0,0,0,0,0
265.98 sec,0,0,0,0,0,0,0
266 sec,0,0,0,0,0,0,0
266.02 sec,0,0,0,0,0,0,0
266.04 sec,0,0,0,0,0,0,0
266.06 sec,0,0,0,0,0,0,0
266.08 sec,0,0,0,0,0,0,0
266.1 sec,0,0,0,0,0,0,0
266.12 sec,0,0,0,0,0,0,0
266.14 sec,0,0,0,0,0,0,0
266.16 sec,0,0,0,0,0,0,0
266.18 sec,0,0,0,0,0,0,0
266.2 sec,0,0,0,0,0,0,0
266.22 sec,0,0,0,0,0,0,0
266.24 sec,0,0,0,0,0,0,0
266.26 sec,0,0,0,0,0,0,0
266.28 sec,0,0,0,0,0,0,0
266.3 sec,0,0,0,0,0,0,0
266.32 sec,0,0,0,0,0,0,0
266.34 sec,0,0,0,0,0,0,0
266.36 sec,0,0,0,0,0,0,0
266.38 sec,0,0,0,0,0,0,0
266.4 sec,0,0,0,0,0,0,0
266.42 sec,0,0,0,0,0,0,0
266.44 sec,0,0,0,0,0,0,0
266.46 sec,0,0,0,0,0,0,0
266.48 sec,0,0,0,0,0,0,0
266.5 sec,0,0,0,0,0,0,0
266.52 sec,0,0,0,0,0,0,0
266.54 sec,0,0,0,0,0,0,0
266.56 sec,0,0,0,0,0,0,0
266.58 sec,0,0,0,0,0,0,0
266.6 sec,0,0,0,0,0,0,0
266.62 sec,0,0,0,0,0,0,0
266.64 sec,0,0,0,0,0,0,0
266.66 sec,0,0,0,0,0,0,0
266.68 sec,0,0,0,0,0,0,0
266.7 sec,0,0,0,0,0,0,0
266.72 sec,0,0,0,0,0,0,0
266.74 sec,0,0,0,0,0,0,0
266.76 sec,0,0,0,0,0,0,0
266.78 sec,0,0,0,0,0,0,0
266.8 sec,0,0,0,0,0,0,0
266.82 sec,0,0,0,0,0,0,0
266.84 sec,0,0,0,0,0,0,0
266.86 sec,0,0,0,0,0,0,0
266.88 sec,0,0,0,0,0,0,0
266.9 sec,0,0,0,0,0,0,0
266.92 sec,0,0,0,0,0,0,0
266.94 sec,0,0,0,0,0,0,0
266.96 sec,0,0,0,0,0,0,0
266.98 sec,0,0,0,0,0,0,0
267 sec,0,0,0,0,0,0,0
267.02 sec,0,0,0,0,0,0,0
267.04 sec,0,0,0,0,0,0,0
